	11.500000	0.000000e+00
	11.750000	8.365142e-05

#################################################################################################################################################

Energy 4.215807e+00 			# in MeV 
Multiplicity PromptGamma 0.902812
Differential_cross_section PromptGamma 51 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.437268e-01
	0.500000	7.943213e-02
	0.750000	2.086741e-01
	1.000000	1.839415e-01
	1.250000	1.771199e-01
	1.500000	7.625724e-02
	1.750000	1.726436e-02
	2.000000	1.785608e-02
	2.250000	7.130106e-03
	2.500000	3.717160e-03
	2.750000	3.745588e-03
	3.000000	1.440839e-03
	3.250000	6.908695e-04
	3.500000	2.175310e-04
	3.750000	1.235593e-04
	4.000000	1.372374e-04
	4.250000	1.177599e-04
	4.500000	1.117610e-04
	4.750000	1.067353e-04
	5.000000	1.033258e-04
	5.250000	9.974810e-05
	5.500000	9.617220e-05
	5.750000	9.252390e-05
	6.000000	8.888301e-05
	6.250000	8.530149e-05
	6.500000	8.182321e-05
	6.750000	7.847288e-05
	7.000000	7.528543e-05
	7.250000	7.226316e-05
	7.500000	6.940681e-05
	7.750000	6.670953e-05
	8.000000	6.415448e-05
	8.250000	6.169348e-05
	8.500000	5.933622e-05
	8.750000	5.700496e-05
	9.000000	5.463954e-05
	9.250000	5.210743e-05
	9.500000	4.951159e-05
	9.750000	6.409381e-05
	10.000000	4.091454e-05
	10.250000	3.761239e-05
	10.500000	0.000000e+00
	10.750000	7.826973e-05
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	9.822307e-05
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	6.265622e-05

#################################################################################################################################################

Energy 6 			# in MeV 
Multiplicity PromptGamma 1.195952
Differential_cross_section PromptGamma 54 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.368528e-01
	0.500000	2.051891e-01
	0.750000	4.625540e-01
	1.000000	4.223790e-01
	1.250000	4.288805e-01
	1.500000	1.618952e-01
	1.750000	5.551556e-02
	2.000000	5.257215e-02
	2.250000	2.820251e-02
	2.500000	1.851494e-02
	2.750000	2.188638e-02
	3.000000	1.370777e-02
	3.250000	8.276569e-03
	3.500000	3.910291e-03
	3.750000	1.851842e-03
	4.000000	1.081820e-03
	4.250000	5.057285e-04
	4.500000	2.196875e-04
	4.750000	1.172492e-04
	5.000000	9.764072e-05
	5.250000	8.648253e-05
	5.500000	8.178587e-05
	5.750000	7.786813e-05
	6.000000	7.482406e-05
	6.250000	7.187983e-05
	6.500000	6.910255e-05
	6.750000	6.644316e-05
	7.000000	6.391913e-05
	7.250000	6.153780e-05
	7.500000	5.930030e-05
	7.750000	5.719308e-05
	8.000000	5.522259e-05
	8.250000	5.335656e-05
	8.500000	5.156362e-05
	8.750000	4.980160e-05
	9.000000	4.801876e-05
	9.250000	4.614444e-05
	9.500000	4.416684e-05
	9.750000	4.204632e-05
	10.000000	3.980571e-05
	10.250000	3.747842e-05
	10.500000	3.524114e-05
	10.750000	4.664998e-05
	11.000000	2.965246e-05
	11.250000	2.765924e-05
	11.500000	0.000000e+00
	11.750000	6.707036e-05
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	9.636094e-05
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	6.371946e-05

#################################################################################################################################################

Energy 7 			# in MeV 
Multiplicity PromptGamma 1.509384
Differential_cross_section PromptGamma 58 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.170740e-01
	0.500000	3.152970e-01
	0.750000	5.983764e-01
	1.000000	6.410607e-01
	1.250000	7.836509e-01
	1.500000	2.938741e-01
	1.750000	1.846686e-01
	2.000000	1.473855e-01
	2.250000	9.527312e-02
	2.500000	6.063318e-02
	2.750000	5.849847e-02
	3.000000	4.136798e-02
	3.250000	3.117901e-02
	3.500000	1.967936e-02
	3.750000	1.224398e-02
	4.000000	9.236209e-03
	4.250000	5.169837e-03
	4.500000	2.641199e-03
	4.750000	1.343257e-03
	5.000000	6.293893e-04
	5.250000	3.099414e-04
	5.500000	1.528706e-04
	5.750000	9.717818e-05
	6.000000	8.522563e-05
	6.250000	7.798772e-05
	6.500000	7.408403e-05
	6.750000	7.077920e-05
	7.000000	6.806158e-05
	7.250000	6.551836e-05
	7.500000	6.317587e-05
	7.750000	6.098510e-05
	8.000000	5.893382e-05
	8.250000	5.699767e-05
	8.500000	5.514328e-05
	8.750000	5.332035e-05
	9.000000	5.148713e-05
	9.250000	4.957801e-05
	9.500000	4.754365e-05
	9.750000	4.536261e-05
	10.000000	4.305907e-05
	10.250000	4.069731e-05
	10.500000	3.839992e-05
	10.750000	3.626113e-05
	11.000000	3.435909e-05
	11.250000	3.271651e-05
	11.500000	2.042351e-05
	11.750000	4.032813e-05
	12.000000	1.189886e-05
	12.250000	3.086428e-05
	12.500000	0.000000e+00
	12.750000	7.543012e-05
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	1.164745e-04
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	7.609532e-05

#################################################################################################################################################

Energy 8 			# in MeV 
Multiplicity PromptGamma 1.823881
Differential_cross_section PromptGamma 62 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.954932e-01
	0.500000	4.235229e-01
	0.750000	7.071703e-01
	1.000000	8.054799e-01
	1.250000	1.127647e+00
	1.500000	3.960228e-01
	1.750000	3.154141e-01
	2.000000	2.579891e-01
	2.250000	1.931500e-01
	2.500000	1.995038e-01
	2.750000	1.344095e-01
	3.000000	9.765056e-02
	3.250000	7.407004e-02
	3.500000	4.698807e-02
	3.750000	2.848905e-02
	4.000000	2.390342e-02
	4.250000	1.599157e-02
	4.500000	1.023469e-02
	4.750000	6.401169e-03
	5.000000	3.753768e-03
	5.250000	2.019613e-03
	5.500000	1.031572e-03
	5.750000	4.645703e-04
	6.000000	2.645390e-04
	6.250000	1.603548e-04
	6.500000	1.070077e-04
	6.750000	8.500496e-05
	7.000000	7.874488e-05
	7.250000	7.358559e-05
	7.500000	7.033967e-05
	7.750000	6.757922e-05
	8.000000	6.524654e-05
	8.250000	6.305613e-05
	8.500000	6.099027e-05
	8.750000	5.897092e-05
	9.000000	5.693847e-05
	9.250000	5.482745e-05
	9.500000	5.258343e-05
	9.750000	5.017955e-05
	10.000000	4.765072e-05
	10.250000	4.507237e-05
	10.500000	4.255936e-05
	10.750000	4.022682e-05
	11.000000	3.816108e-05
	11.250000	3.640213e-05
	11.500000	3.497041e-05
	11.750000	3.384479e-05
	12.000000	3.313097e-05
	12.250000	3.272872e-05
	12.500000	2.238095e-05
	12.750000	4.195972e-05
	13.000000	1.517531e-05
	13.250000	3.786767e-05
	13.500000	0.000000e+00
	13.750000	9.141916e-05
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	1.464523e-04
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	9.493683e-05

#################################################################################################################################################

Energy 9 			# in MeV 
Multiplicity PromptGamma 2.112320
Differential_cross_section PromptGamma 66 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.758480e-01
	0.500000	5.192562e-01
	0.750000	8.033333e-01
	1.000000	9.506671e-01
	1.250000	1.380247e+00
	1.500000	4.917645e-01
	1.750000	4.005872e-01
	2.000000	3.430800e-01
	2.250000	2.813907e-01
	2.500000	2.392527e-01
	2.750000	2.280804e-01
	3.000000	1.896810e-01
	3.250000	1.598787e-01
	3.500000	1.226277e-01
	3.750000	1.026670e-01
	4.000000	7.357952e-02
	4.250000	5.275933e-02
	4.500000	3.585534e-02
	4.750000	2.265294e-02
	5.000000	1.501581e-02
	5.250000	1.016296e-02
	5.500000	6.626935e-03
	5.750000	4.206769e-03
	6.000000	2.421822e-03
	6.250000	1.285362e-03
	6.500000	6.916380e-04
	6.750000	3.350829e-04
	7.000000	1.832347e-04
	7.250000	1.111697e-04
	7.500000	8.584130e-05
	7.750000	7.955563e-05
	8.000000	7.533704e-05
	8.250000	7.230601e-05
	8.500000	6.952496e-05
	8.750000	6.715131e-05
	9.000000	6.477426e-05
	9.250000	6.232977e-05
	9.500000	5.974073e-05
	9.750000	5.697932e-05
	10.000000	5.407497e-05
	10.250000	5.111834e-05
	10.500000	4.823951e-05
	10.750000	4.556625e-05
	11.000000	4.320152e-05
	11.250000	4.119296e-05
	11.500000	3.954967e-05
	11.750000	3.825524e-05
	12.000000	3.742423e-05
	12.250000	3.697063e-05
	12.500000	3.673634e-05
	12.750000	3.670742e-05
	13.000000	3.687481e-05
	13.250000	3.722027e-05
	13.500000	2.725403e-05
	13.750000	4.651807e-05
	14.000000	2.087003e-05
	14.250000	4.907552e-05
	14.500000	0.000000e+00
	14.750000	1.173084e-04
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	1.876761e-04
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	1.169474e-04

#################################################################################################################################################

Energy 10 			# in MeV 
Multiplicity PromptGamma 2.388967
Differential_cross_section PromptGamma 70 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	5.518956e-01
	0.500000	6.246129e-01
	0.750000	8.743878e-01
	1.000000	1.090104e+00
	1.250000	1.615406e+00
	1.500000	5.659841e-01
	1.750000	4.788973e-01
	2.000000	4.070290e-01
	2.250000	3.468843e-01
	2.500000	3.059857e-01
	2.750000	2.944384e-01
	3.000000	2.534635e-01
	3.250000	2.219479e-01
	3.500000	1.841447e-01
	3.750000	1.650703e-01
	4.000000	1.379941e-01
	4.250000	1.132208e-01
	4.500000	9.070330e-02
	4.750000	7.003555e-02
	5.000000	4.967728e-02
	5.250000	3.566570e-02
	5.500000	2.420617e-02
	5.750000	1.527332e-02
	6.000000	1.025475e-02
	6.250000	7.079927e-03
	6.500000	4.692982e-03
	6.750000	3.018594e-03
	7.000000	1.748479e-03
	7.250000	9.292846e-04
	7.500000	4.788989e-04
	7.750000	2.261967e-04
	8.000000	1.331722e-04
	8.250000	9.420656e-05
	8.500000	8.070710e-05
	8.750000	7.639538e-05
	9.000000	7.263584e-05
	9.250000	6.944058e-05
	9.500000	6.622620e-05
	9.750000	6.309627e-05
	10.000000	5.981920e-05
	10.250000	5.650190e-05
	10.500000	5.327696e-05
	10.750000	5.028644e-05
	11.000000	4.763633e-05
	11.250000	4.538206e-05
	11.500000	4.353287e-05
	11.750000	4.206762e-05
	12.000000	4.112268e-05
	12.250000	4.058654e-05
	12.500000	4.029165e-05
	12.750000	4.022172e-05
	13.000000	4.036114e-05
	13.250000	4.071607e-05
	13.500000	4.127793e-05
	13.750000	4.204673e-05
	14.000000	4.302312e-05
	14.250000	4.419127e-05
	14.500000	3.394314e-05
	14.750000	5.258425e-05
	15.000000	2.942097e-05
	15.250000	6.429256e-05
	15.500000	0.000000e+00
	15.750000	1.503828e-04
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	2.277053e-04
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	1.327779e-04

#################################################################################################################################################

Energy 11 			# in MeV 
Multiplicity PromptGamma 2.631500
Differential_cross_section PromptGamma 74 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	6.145988e-01
	0.500000	6.858096e-01
	0.750000	9.870160e-01
	1.000000	1.154837e+00
	1.250000	1.781860e+00
	1.500000	6.467724e-01
	1.750000	5.850175e-01
	2.000000	4.612719e-01
	2.250000	4.032133e-01
	2.500000	3.608355e-01
	2.750000	3.471398e-01
	3.000000	3.038838e-01
	3.250000	2.695004e-01
	3.500000	2.300864e-01
	3.750000	2.080576e-01
	4.000000	1.791453e-01
	4.250000	1.532258e-01
	4.500000	1.310116e-01
	4.750000	1.115098e-01
	5.000000	9.415152e-02
	5.250000	7.847398e-02
	5.500000	6.393221e-02
	5.750000	5.028975e-02
	6.000000	3.544087e-02
	6.250000	2.518279e-02
	6.500000	1.673940e-02
	6.750000	1.020755e-02
	7.000000	6.643247e-03
	7.250000	4.481826e-03
	7.500000	2.798918e-03
	7.750000	1.583660e-03
	8.000000	8.077781e-04
	8.250000	3.749511e-04
	8.500000	2.050796e-04
	8.750000	1.320374e-04
	9.000000	1.022042e-04
	9.250000	8.495387e-05
	9.500000	7.585861e-05
	9.750000	7.137388e-05
	10.000000	6.687421e-05
	10.250000	6.277274e-05
	10.500000	5.892231e-05
	10.750000	5.553310e-05
	11.000000	5.252896e-05
	11.250000	4.997341e-05
	11.500000	4.786827e-05
	11.750000	4.619013e-05
	12.000000	4.508276e-05
	12.250000	4.442453e-05
	12.500000	4.402866e-05
	12.750000	4.387406e-05
	13.000000	4.395304e-05
	13.250000	4.425476e-05
	13.500000	4.477590e-05
	13.750000	4.551491e-05
	14.000000	4.646485e-05
	14.250000	4.763651e-05
	14.500000	4.901653e-05
	14.750000	5.059410e-05
	15.000000	5.234993e-05
	15.250000	5.423925e-05
	15.500000	4.250408e-05
	15.750000	5.986608e-05
	16.000000	4.084291e-05
	16.250000	8.184505e-05
	16.500000	0.000000e+00
	16.750000	1.823542e-04
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	2.480770e-04
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	1.328260e-04

#################################################################################################################################################

Energy 12 			# in MeV 
Multiplicity PromptGamma 2.833325
Differential_cross_section PromptGamma 78 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	6.868227e-01
	0.500000	7.817592e-01
	0.750000	1.042371e+00
	1.000000	1.243246e+00
	1.250000	1.946878e+00
	1.500000	6.855793e-01
	1.750000	6.314670e-01
	2.000000	4.921162e-01
	2.250000	4.376485e-01
	2.500000	3.954954e-01
	2.750000	3.805335e-01
	3.000000	3.379336e-01
	3.250000	3.037136e-01
	3.500000	2.650827e-01
	3.750000	2.419726e-01
	4.000000	2.126614e-01
	4.250000	1.857446e-01
	4.500000	1.622499e-01
	4.750000	1.412735e-01
	5.000000	1.226349e-01
	5.250000	1.062192e-01
	5.500000	9.171111e-02
	5.750000	7.874170e-02
	6.000000	6.688197e-02
	6.250000	5.595171e-02
	6.500000	4.559254e-02
	6.750000	3.558128e-02
	7.000000	2.436782e-02
	7.250000	1.670763e-02
	7.500000	1.035107e-02
	7.750000	5.386269e-03
	8.000000	2.907250e-03
	8.250000	1.595494e-03
	8.500000	9.009295e-04
	8.750000	5.192386e-04
	9.000000	2.866884e-04
	9.250000	1.677829e-04
	9.500000	1.183654e-04
	9.750000	1.001906e-04
	10.000000	8.623017e-05
	10.250000	7.398316e-05
	10.500000	6.615885e-05
	10.750000	6.175375e-05
	11.000000	5.782947e-05
	11.250000	5.467942e-05
	11.500000	5.214622e-05
	11.750000	5.023360e-05
	12.000000	4.894477e-05
	12.250000	4.814339e-05
	12.500000	4.762589e-05
	12.750000	4.736858e-05
	13.000000	4.735616e-05
	13.250000	4.757882e-05
	13.500000	4.803047e-05
	13.750000	4.870565e-05
	14.000000	4.960637e-05
	14.250000	5.072511e-05
	14.500000	5.205352e-05
	14.750000	5.357714e-05
	15.000000	5.526739e-05
	15.250000	5.710579e-05
	15.500000	5.904063e-05
	15.750000	6.101649e-05
	16.000000	6.296751e-05
	16.250000	6.480591e-05
	16.500000	5.039330e-05
	16.750000	6.432017e-05
	17.000000	5.177397e-05
	17.250000	9.414977e-05
	17.500000	6.668849e-05
	17.750000	1.281214e-04
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	2.341699e-04
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	1.158285e-04

#################################################################################################################################################

Energy 13 			# in MeV 
Multiplicity PromptGamma 2.934959
Differential_cross_section PromptGamma 82 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	7.641337e-01
	0.500000	8.648163e-01
	0.750000	1.067460e+00
	1.000000	1.275517e+00
	1.250000	2.112177e+00
	1.500000	6.936664e-01
	1.750000	6.520806e-01
	2.000000	5.002610e-01
	2.250000	4.496940e-01
	2.500000	4.078993e-01
	2.750000	3.908085e-01
	3.000000	3.501433e-01
	3.250000	3.174483e-01
	3.500000	2.806984e-01
	3.750000	2.577592e-01
	4.000000	2.292845e-01
	4.250000	2.026897e-01
	4.500000	1.793907e-01
	4.750000	1.583541e-01
	5.000000	1.394638e-01
	5.250000	1.226228e-01
	5.500000	1.075397e-01
	5.750000	9.398533e-02
	6.000000	8.179161e-02
	6.250000	7.092548e-02
	6.500000	6.132082e-02
	6.750000	5.247974e-02
	7.000000	4.417529e-02
	7.250000	3.636916e-02
	7.500000	2.822769e-02
	7.750000	1.972851e-02
	8.000000	1.217200e-02
	8.250000	6.610695e-03
	8.500000	3.048061e-03
	8.750000	1.538732e-03
	9.000000	8.609813e-04
	9.250000	5.184880e-04
	9.500000	3.412826e-04
	9.750000	2.429920e-04
	10.000000	1.660488e-04
	10.250000	1.134070e-04
	10.500000	9.010445e-05
	10.750000	8.053683e-05
	11.000000	7.094288e-05
	11.250000	6.272185e-05
	11.500000	5.692429e-05
	11.750000	5.485811e-05
	12.000000	5.334093e-05
	12.250000	5.223399e-05
	12.500000	5.153112e-05
	12.750000	5.114718e-05
	13.000000	5.102302e-05
	13.250000	5.114532e-05
	13.500000	5.150790e-05
	13.750000	5.210425e-05
	14.000000	5.292849e-05
	14.250000	5.397412e-05
	14.500000	5.522937e-05
	14.750000	5.667442e-05
	15.000000	5.828853e-05
	15.250000	6.003238e-05
	15.500000	6.185735e-05
	15.750000	6.370430e-05
	16.000000	6.549738e-05
	16.250000	6.717806e-05
	16.500000	6.866059e-05
	16.750000	6.986908e-05
	17.000000	7.073171e-05
	17.250000	7.117046e-05
	17.500000	5.385367e-05
	17.750000	6.310146e-05
	18.000000	5.626137e-05
	18.250000	9.391045e-05
	18.500000	6.508588e-05
	18.750000	1.150797e-04
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	1.972446e-04
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	9.343641e-05

#################################################################################################################################################

Energy 14 			# in MeV 
Multiplicity PromptGamma 2.834447
Differential_cross_section PromptGamma 86 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	9.139982e-01
	0.500000	8.791144e-01
	0.750000	9.921727e-01
	1.000000	1.202466e+00
	1.250000	2.286069e+00
	1.500000	6.352459e-01
	1.750000	6.110168e-01
	2.000000	4.605681e-01
	2.250000	4.137487e-01
	2.500000	3.738778e-01
	2.750000	3.553889e-01
	3.000000	3.197558e-01
	3.250000	2.909699e-01
	3.500000	2.581404e-01
	3.750000	2.380817e-01
	4.000000	2.128087e-01
	4.250000	1.889123e-01
	4.500000	1.680741e-01
	4.750000	1.491592e-01
	5.000000	1.320636e-01
	5.250000	1.166991e-01
	5.500000	1.028816e-01
	5.750000	9.042694e-02
	6.000000	7.918655e-02
	6.250000	6.903416e-02
	6.500000	5.992642e-02
	6.750000	5.161283e-02
	7.000000	4.407994e-02
	7.250000	3.753160e-02
	7.500000	3.125439e-02
	7.750000	2.435484e-02
	8.000000	1.730358e-02
	8.250000	1.105411e-02
	8.500000	6.307645e-03
	8.750000	3.594851e-03
	9.000000	2.106287e-03
	9.250000	1.341006e-03
	9.500000	8.828995e-04
	9.750000	5.983887e-04
	10.000000	3.905191e-04
	10.250000	2.444585e-04
	10.500000	1.859520e-04
	10.750000	1.482599e-04
	11.000000	1.119979e-04
	11.250000	8.490996e-05
	11.500000	6.031447e-05
	11.750000	5.838375e-05
	12.000000	5.714951e-05
	12.250000	5.636719e-05
	12.500000	5.577992e-05
	12.750000	5.535938e-05
	13.000000	5.508958e-05
	13.250000	5.496345e-05
	13.500000	5.519356e-05
	13.750000	5.569131e-05
	14.000000	5.642257e-05
	14.250000	5.737655e-05
	14.500000	5.854157e-05
	14.750000	5.989516e-05
	15.000000	6.140780e-05
	15.250000	6.303859e-05
	15.500000	6.473519e-05
	15.750000	6.643181e-05
	16.000000	6.806321e-05
	16.250000	6.955062e-05
	16.500000	7.081839e-05
	16.750000	7.179483e-05
	17.000000	7.240764e-05
	17.250000	7.260976e-05
	17.500000	7.234519e-05
	17.750000	7.158286e-05
	18.000000	7.031694e-05
	18.250000	6.856742e-05
	18.500000	5.028247e-05
	18.750000	5.557350e-05
	19.000000	5.167237e-05
	19.250000	8.160318e-05
	19.500000	5.545228e-05
	19.750000	9.383048e-05
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	1.566919e-04
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	0.000000e+00
	21.500000	7.351789e-05

#################################################################################################################################################

Energy 15 			# in MeV 
Multiplicity PromptGamma 2.662018
Differential_cross_section PromptGamma 90 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.140870e+00
	0.500000	8.799296e-01
	0.750000	8.902941e-01
	1.000000	1.076205e+00
	1.250000	2.410540e+00
	1.500000	5.477955e-01
	1.750000	5.340281e-01
	2.000000	3.942345e-01
	2.250000	3.567264e-01
	2.500000	3.167114e-01
	2.750000	2.994215e-01
	3.000000	2.712554e-01
	3.250000	2.461822e-01
	3.500000	2.167850e-01
	3.750000	1.996942e-01
	4.000000	1.785172e-01
	4.250000	1.584017e-01
	4.500000	1.411792e-01
	4.750000	1.255581e-01
	5.000000	1.114235e-01
	5.250000	9.869631e-02
	5.500000	8.722673e-02
	5.750000	7.689480e-02
	6.000000	6.756390e-02
	6.250000	5.914133e-02
	6.500000	5.158560e-02
	6.750000	4.471757e-02
	7.000000	3.846132e-02
	7.250000	3.293624e-02
	7.500000	2.772977e-02
	7.750000	2.216715e-02
	8.000000	1.618096e-02
	8.250000	1.067559e-02
	8.500000	6.869117e-03
	8.750000	4.590959e-03
	9.000000	3.094085e-03
	9.250000	2.125890e-03
	9.500000	1.560041e-03
	9.750000	1.155889e-03
	10.000000	8.218553e-04
	10.250000	4.826492e-04
	10.500000	3.693205e-04
	10.750000	2.849008e-04
	11.000000	2.103933e-04
	11.250000	1.552841e-04
	11.500000	6.339483e-05
	11.750000	6.090949e-05
	12.000000	5.968824e-05
	12.250000	5.911987e-05
	12.500000	5.883171e-05
	12.750000	5.874009e-05
	13.000000	5.881634e-05
	13.250000	5.903446e-05
	13.500000	5.938648e-05
	13.750000	5.986468e-05
	14.000000	6.046259e-05
	14.250000	6.117519e-05
	14.500000	6.221259e-05
	14.750000	6.344744e-05
	15.000000	6.483272e-05
	15.250000	6.632233e-05
	15.500000	6.786248e-05
	15.750000	6.938491e-05
	16.000000	7.081600e-05
	16.250000	7.208010e-05
	16.500000	7.310361e-05
	16.750000	7.381739e-05
	17.000000	7.416732e-05
	17.250000	7.409846e-05
	17.500000	7.357030e-05
	17.750000	7.255772e-05
	18.000000	7.105746e-05
	18.250000	6.910530e-05
	18.500000	6.675355e-05
	18.750000	6.408170e-05
	19.000000	6.118140e-05
	19.250000	5.814306e-05
	19.500000	4.184983e-05
	19.750000	8.730193e-05
	20.000000	0.000000e+00
	20.250000	6.534492e-05
