Energy 1 			# in MeV 
	17.250000	2.404892e-04

#################################################################################################################################################

Energy 7 			# in MeV 
Multiplicity PromptGamma 1.149160
Differential_cross_section PromptGamma 73 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	6.939935e-03
	0.500000	4.064183e-04
	0.750000	1.435203e-01
	1.000000	2.286957e-01
	1.250000	1.333570e+00
	1.500000	5.665940e-03
	1.750000	8.328649e-02
	2.000000	3.394082e-03
	2.250000	2.598022e-01
	2.500000	6.357991e-03
	2.750000	5.086451e-01
	3.000000	1.784417e-01
	3.250000	1.591839e-02
	3.500000	9.382889e-03
	3.750000	5.173115e-02
	4.000000	1.815147e-02
	4.250000	9.124091e-02
	4.500000	2.738175e-02
	4.750000	9.942785e-03
	5.000000	4.373567e-04
	5.250000	8.282580e-03
	5.500000	1.806234e-03
	5.750000	6.294528e-04
	6.000000	1.311851e-04
	6.250000	2.676413e-05
	6.500000	5.908287e-05
	6.750000	3.885176e-05
	7.000000	6.068274e-05
	7.250000	4.052849e-05
	7.500000	6.692027e-05
	7.750000	2.869605e-05
	8.000000	5.701900e-05
	8.250000	3.784610e-05
	8.500000	3.202377e-05
	8.750000	3.322525e-05
	9.000000	3.449428e-05
	9.250000	3.584573e-05
	9.500000	3.703625e-05
	9.750000	3.860880e-05
	10.000000	8.555759e-05
	10.250000	0.000000e+00
	10.500000	8.812372e-05
	10.750000	0.000000e+00
	11.000000	9.401629e-05
	11.250000	0.000000e+00
	11.500000	1.967607e-04
	11.750000	1.148734e-05
	12.000000	1.335268e-04
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	3.081553e-05
	13.500000	0.000000e+00
	13.750000	3.453346e-04
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	6.203321e-04
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	2.888084e-04

#################################################################################################################################################

Energy 8 			# in MeV 
Multiplicity PromptGamma 1.280893
Differential_cross_section PromptGamma 77 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.619326e-02
	0.500000	4.895668e-04
	0.750000	1.963264e-01
	1.000000	2.770637e-01
	1.250000	1.200835e+00
	1.500000	1.304713e-02
	1.750000	1.024007e-01
	2.000000	4.409590e-03
	2.250000	3.310672e-01
	2.500000	1.869915e-02
	2.750000	5.191575e-01
	3.000000	2.181528e-01
	3.250000	3.163940e-02
	3.500000	2.179868e-02
	3.750000	1.511289e-01
	4.000000	2.971633e-02
	4.250000	1.446436e-01
	4.500000	5.860255e-02
	4.750000	5.165559e-02
	5.000000	7.642460e-03
	5.250000	3.008008e-02
	5.500000	1.196446e-02
	5.750000	8.641010e-03
	6.000000	5.728461e-03
	6.250000	3.309702e-03
	6.500000	1.631944e-03
	6.750000	5.171299e-04
	7.000000	1.248323e-04
	7.250000	3.406301e-04
	7.500000	9.205092e-05
	7.750000	2.957692e-05
	8.000000	5.632484e-05
	8.250000	3.530309e-05
	8.500000	2.871355e-05
	8.750000	2.981200e-05
	9.000000	3.097331e-05
	9.250000	3.221070e-05
	9.500000	3.353980e-05
	9.750000	3.497709e-05
	10.000000	3.654091e-05
	10.250000	3.825106e-05
	10.500000	3.987733e-05
	10.750000	4.194196e-05
	11.000000	9.305914e-05
	11.250000	3.753020e-05
	11.500000	5.786174e-05
	11.750000	0.000000e+00
	12.000000	1.034965e-04
	12.250000	0.000000e+00
	12.500000	2.312884e-04
	12.750000	0.000000e+00
	13.000000	1.384437e-04
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	2.952994e-05
	14.500000	0.000000e+00
	14.750000	2.919499e-04
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	7.066671e-04
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	3.760271e-04

#################################################################################################################################################

Energy 9 			# in MeV 
Multiplicity PromptGamma 1.377718
Differential_cross_section PromptGamma 81 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.840740e-02
	0.500000	6.093103e-04
	0.750000	2.352281e-01
	1.000000	2.984778e-01
	1.250000	1.074013e+00
	1.500000	1.916122e-02
	1.750000	1.282767e-01
	2.000000	9.872571e-03
	2.250000	4.440284e-01
	2.500000	3.053669e-02
	2.750000	4.570095e-01
	3.000000	2.487519e-01
	3.250000	4.760866e-02
	3.500000	3.495833e-02
	3.750000	2.207081e-01
	4.000000	4.081751e-02
	4.250000	1.602083e-01
	4.500000	7.865881e-02
	4.750000	1.123842e-01
	5.000000	3.755983e-02
	5.250000	5.439642e-02
	5.500000	2.665992e-02
	5.750000	2.287102e-02
	6.000000	2.188021e-02
	6.250000	1.524376e-02
	6.500000	1.079279e-02
	6.750000	7.049564e-03
	7.000000	4.722516e-03
	7.250000	8.892457e-03
	7.500000	2.325143e-03
	7.750000	5.534177e-04
	8.000000	1.124246e-04
	8.250000	4.064903e-05
	8.500000	4.073047e-05
	8.750000	2.978989e-05
	9.000000	2.951836e-05
	9.250000	3.008925e-05
	9.500000	3.135012e-05
	9.750000	3.271461e-05
	10.000000	3.419982e-05
	10.250000	3.582465e-05
	10.500000	3.760835e-05
	10.750000	3.956961e-05
	11.000000	4.172379e-05
	11.250000	4.407839e-05
	11.500000	4.633491e-05
	11.750000	5.432500e-05
	12.000000	5.399956e-05
	12.250000	4.318274e-05
	12.500000	6.450944e-05
	12.750000	5.654582e-05
	13.000000	5.800633e-05
	13.250000	1.172959e-04
	13.500000	1.148267e-04
	13.750000	0.000000e+00
	14.000000	1.262971e-04
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	3.196995e-05
	15.500000	0.000000e+00
	15.750000	2.790355e-04
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	9.115572e-04
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	4.933454e-04

#################################################################################################################################################

Energy 10 			# in MeV 
Multiplicity PromptGamma 1.469149
Differential_cross_section PromptGamma 85 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.021233e-02
	0.500000	7.521787e-04
	0.750000	2.852990e-01
	1.000000	3.165934e-01
	1.250000	9.641284e-01
	1.500000	2.420998e-02
	1.750000	1.438162e-01
	2.000000	1.966681e-02
	2.250000	5.112319e-01
	2.500000	4.988172e-02
	2.750000	4.092873e-01
	3.000000	2.934310e-01
	3.250000	6.242429e-02
	3.500000	4.759776e-02
	3.750000	2.368666e-01
	4.000000	5.577874e-02
	4.250000	1.565479e-01
	4.500000	9.179947e-02
	4.750000	1.574576e-01
	5.000000	6.928300e-02
	5.250000	7.484896e-02
	5.500000	4.078290e-02
	5.750000	3.654515e-02
	6.000000	4.644756e-02
	6.250000	3.738903e-02
	6.500000	2.719082e-02
	6.750000	1.875204e-02
	7.000000	1.653708e-02
	7.250000	3.682651e-02
	7.500000	1.622790e-02
	7.750000	7.272894e-03
	8.000000	4.003138e-03
	8.250000	2.502526e-03
	8.500000	1.766748e-03
	8.750000	4.366126e-04
	9.000000	8.973923e-05
	9.250000	3.532529e-05
	9.500000	3.312876e-05
	9.750000	3.329083e-05
	10.000000	3.374593e-05
	10.250000	3.489999e-05
	10.500000	3.665229e-05
	10.750000	3.857946e-05
	11.000000	4.069700e-05
	11.250000	4.301245e-05
	11.500000	4.551934e-05
	11.750000	4.818615e-05
	12.000000	5.094325e-05
	12.250000	5.366796e-05
	12.500000	5.581014e-05
	12.750000	6.361632e-05
	13.000000	6.107403e-05
	13.250000	4.616762e-05
	13.500000	6.752425e-05
	13.750000	1.106218e-04
	14.000000	0.000000e+00
	14.250000	1.914472e-04
	14.500000	1.440417e-05
	14.750000	0.000000e+00
	15.000000	1.169668e-04
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	3.845603e-05
	16.500000	3.208995e-04
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	1.204995e-03
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	0.000000e+00
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	4.938294e-04

#################################################################################################################################################

Energy 11 			# in MeV 
Multiplicity PromptGamma 1.554386
Differential_cross_section PromptGamma 89 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.327217e-02
	0.500000	1.263365e-03
	0.750000	3.079698e-01
	1.000000	3.308915e-01
	1.250000	8.624206e-01
	1.500000	3.422634e-02
	1.750000	1.491905e-01
	2.000000	2.167224e-02
	2.250000	5.799523e-01
	2.500000	7.023615e-02
	2.750000	3.723324e-01
	3.000000	3.255877e-01
	3.250000	8.430659e-02
	3.500000	5.548486e-02
	3.750000	2.390269e-01
	4.000000	7.851484e-02
	4.250000	1.566535e-01
	4.500000	1.029953e-01
	4.750000	1.642988e-01
	5.000000	8.532059e-02
	5.250000	1.181085e-01
	5.500000	4.960637e-02
	5.750000	4.392105e-02
	6.000000	6.449204e-02
	6.250000	5.728595e-02
	6.500000	3.940155e-02
	6.750000	2.646504e-02
	7.000000	3.057220e-02
	7.250000	6.435213e-02
	7.500000	3.338541e-02
	7.750000	1.694983e-02
	8.000000	1.026891e-02
	8.250000	7.970912e-03
	8.500000	9.454183e-03
	8.750000	4.021078e-03
	9.000000	2.167667e-03
	9.250000	1.002139e-03
	9.500000	3.407862e-04
	9.750000	1.031282e-04
	10.000000	4.743428e-05
	10.250000	3.703596e-05
	10.500000	3.795379e-05
	10.750000	3.891137e-05
	11.000000	4.031514e-05
	11.250000	4.233130e-05
	11.500000	4.480899e-05
	11.750000	4.744591e-05
	12.000000	5.017348e-05
	12.250000	5.287165e-05
	12.500000	5.536026e-05
	12.750000	5.741023e-05
	13.000000	5.878530e-05
	13.250000	5.931319e-05
	13.500000	5.854239e-05
	13.750000	8.244769e-05
	14.000000	3.815707e-05
	14.250000	4.209687e-05
	14.500000	6.137049e-05
	14.750000	9.914461e-05
	15.000000	0.000000e+00
	15.250000	1.742239e-04
	15.500000	1.555837e-05
	15.750000	0.000000e+00
	16.000000	1.223177e-04
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	5.063908e-05
	17.500000	4.125622e-04
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	1.420809e-03
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	0.000000e+00
	21.500000	0.000000e+00
	21.750000	0.000000e+00
	22.000000	0.000000e+00
	22.250000	3.843032e-04

#################################################################################################################################################

Energy 12 			# in MeV 
Multiplicity PromptGamma 2.126895
Differential_cross_section PromptGamma 93 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.953855e-01
	0.500000	2.198073e-01
	0.750000	4.108472e-01
	1.000000	4.762155e-01
	1.250000	8.591245e-01
	1.500000	1.280013e-01
	1.750000	4.903651e-01
	2.000000	1.297797e-01
	2.250000	6.434918e-01
	2.500000	1.100471e-01
	2.750000	4.211728e-01
	3.000000	3.647728e-01
	3.250000	9.138010e-02
	3.500000	6.405443e-02
	3.750000	2.348169e-01
	4.000000	1.619091e-01
	4.250000	1.659515e-01
	4.500000	1.115513e-01
	4.750000	1.675469e-01
	5.000000	8.890103e-02
	5.250000	1.317275e-01
	5.500000	6.314231e-02
	5.750000	5.448241e-02
	6.000000	7.415340e-02
	6.250000	6.908687e-02
	6.500000	5.281968e-02
	6.750000	3.362394e-02
	7.000000	4.400914e-02
	7.250000	8.096539e-02
	7.500000	5.108811e-02
	7.750000	3.122988e-02
	8.000000	2.181601e-02
	8.250000	1.836795e-02
	8.500000	2.183344e-02
	8.750000	1.201318e-02
	9.000000	8.546629e-03
	9.250000	5.980786e-03
	9.500000	3.711812e-03
	9.750000	2.255674e-03
	10.000000	1.245875e-03
	10.250000	5.918126e-04
	10.500000	2.272729e-04
	10.750000	8.083147e-05
	11.000000	4.777250e-05
	11.250000	4.274657e-05
	11.500000	4.464367e-05
	11.750000	4.659607e-05
	12.000000	4.890857e-05
	12.250000	5.141223e-05
	12.500000	5.384924e-05
	12.750000	5.586205e-05
	13.000000	5.722037e-05
	13.250000	5.775627e-05
	13.500000	5.743672e-05
	13.750000	5.639457e-05
	14.000000	5.489138e-05
	14.250000	5.323417e-05
	14.500000	5.129861e-05
	14.750000	7.049081e-05
	15.000000	3.437931e-05
	15.250000	9.643891e-05
	15.500000	0.000000e+00
	15.750000	9.806952e-05
	16.000000	0.000000e+00
	16.250000	1.786353e-04
	16.500000	1.881288e-05
	16.750000	0.000000e+00
	17.000000	1.408877e-04
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	7.093072e-05
	18.500000	5.487311e-04
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	0.000000e+00
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	1.273266e-03
	21.500000	0.000000e+00
	21.750000	0.000000e+00
	22.000000	0.000000e+00
	22.250000	0.000000e+00
	22.500000	0.000000e+00
	22.750000	0.000000e+00
	23.000000	0.000000e+00
	23.250000	2.561429e-04

#################################################################################################################################################

Energy 13 			# in MeV 
Multiplicity PromptGamma 2.081112
Differential_cross_section PromptGamma 96 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.633515e-01
	0.500000	1.763860e-01
	0.750000	3.949801e-01
	1.000000	4.416888e-01
	1.250000	7.928698e-01
	1.500000	1.130193e-01
	1.750000	4.168660e-01
	2.000000	1.114842e-01
	2.250000	6.689337e-01
	2.500000	1.159994e-01
	2.750000	3.971192e-01
	3.000000	3.846369e-01
	3.250000	9.757927e-02
	3.500000	7.398749e-02
	3.750000	2.201038e-01
	4.000000	1.674202e-01
	4.250000	1.524481e-01
	4.500000	1.154002e-01
	4.750000	1.637929e-01
	5.000000	9.348218e-02
	5.250000	1.263593e-01
	5.500000	7.529544e-02
	5.750000	7.058501e-02
	6.000000	8.417648e-02
	6.250000	8.209206e-02
	6.500000	6.431366e-02
	6.750000	4.243867e-02
	7.000000	5.340283e-02
	7.250000	8.739361e-02
	7.500000	6.128028e-02
	7.750000	4.249791e-02
	8.000000	3.260791e-02
	8.250000	2.870204e-02
	8.500000	3.342940e-02
	8.750000	2.179305e-02
	9.000000	1.731424e-02
	9.250000	1.346075e-02
	9.500000	9.518900e-03
	9.750000	6.787796e-03
	10.000000	4.949648e-03
	10.250000	3.534425e-03
	10.500000	2.304001e-03
	10.750000	1.253568e-03
	11.000000	6.007333e-04
	11.250000	2.346509e-04
	11.500000	1.094341e-04
	11.750000	6.469857e-05
	12.000000	5.284167e-05
	12.250000	5.203405e-05
	12.500000	5.406011e-05
	12.750000	5.569838e-05
	13.000000	5.704110e-05
	13.250000	5.759102e-05
	13.500000	5.729185e-05
	13.750000	5.627212e-05
	14.000000	5.479187e-05
	14.250000	5.315725e-05
	14.500000	5.163899e-05
	14.750000	5.043001e-05
	15.000000	4.964290e-05
	15.250000	4.889647e-05
	15.500000	4.908950e-05
	15.750000	1.038919e-04
	16.000000	0.000000e+00
	16.250000	1.044431e-04
	16.500000	0.000000e+00
	16.750000	1.123389e-04
	17.000000	0.000000e+00
	17.250000	2.098120e-04
	17.500000	2.498333e-05
	17.750000	1.822290e-04
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	1.025742e-04
	19.500000	7.273233e-04
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	0.000000e+00
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	0.000000e+00
	21.500000	0.000000e+00
	21.750000	0.000000e+00
	22.000000	0.000000e+00
	22.250000	9.164913e-04
	22.500000	0.000000e+00
