Energy 1 			# in MeV 
	6.250000	1.248444e-05
	6.500000	0.000000e+00
	6.750000	8.270298e-06
	7.000000	6.359370e-06
	7.250000	1.306323e-05
	7.500000	1.064145e-05
	7.750000	0.000000e+00
	8.000000	4.421083e-06
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	4.033219e-05
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	4.739082e-05

#################################################################################################################################################

Energy 4 			# in MeV 
Multiplicity PromptGamma 0.356831
Differential_cross_section PromptGamma 51 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.946373e-09
	0.500000	1.080162e-08
	0.750000	3.337244e-08
	1.000000	1.342408e-06
	1.250000	2.516673e-02
	1.500000	6.100484e-06
	1.750000	6.121522e-01
	2.000000	1.674513e-06
	2.250000	5.819314e-03
	2.500000	3.583929e-06
	2.750000	1.098673e-03
	3.000000	1.923905e-06
	3.250000	2.596584e-04
	3.500000	1.279889e-06
	3.750000	1.445424e-06
	4.000000	3.013520e-06
	4.250000	1.341976e-05
	4.500000	3.203844e-06
	4.750000	4.150647e-06
	5.000000	5.685926e-06
	5.250000	2.437937e-06
	5.500000	3.995442e-06
	5.750000	5.215861e-06
	6.000000	3.626574e-06
	6.250000	3.655133e-06
	6.500000	2.802421e-06
	6.750000	0.000000e+00
	7.000000	2.465449e-06
	7.250000	7.714962e-06
	7.500000	0.000000e+00
	7.750000	4.951576e-06
	8.000000	4.961536e-06
	8.250000	6.038402e-06
	8.500000	7.985065e-06
	8.750000	0.000000e+00
	9.000000	4.462911e-06
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	3.284928e-05
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	3.898643e-05

#################################################################################################################################################

Energy 5 			# in MeV 
Multiplicity PromptGamma 0.627496
Differential_cross_section PromptGamma 55 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.758426e-09
	0.500000	6.451086e-09
	0.750000	1.998224e-08
	1.000000	2.877231e-03
	1.250000	1.297636e-01
	1.500000	5.932575e-06
	1.750000	8.549863e-01
	2.000000	2.943156e-03
	2.250000	8.504938e-02
	2.500000	3.023754e-06
	2.750000	1.976188e-02
	3.000000	7.381395e-05
	3.250000	1.806724e-02
	3.500000	4.351188e-03
	3.750000	8.937294e-07
	4.000000	2.137359e-06
	4.250000	1.746408e-05
	4.500000	2.162668e-06
	4.750000	3.149923e-06
	5.000000	3.980839e-06
	5.250000	1.536415e-06
	5.500000	2.826982e-06
	5.750000	4.081014e-06
	6.000000	1.857405e-06
	6.250000	1.965244e-06
	6.500000	2.074246e-06
	6.750000	2.181747e-06
	7.000000	2.584146e-06
	7.250000	2.783991e-06
	7.500000	2.274881e-06
	7.750000	0.000000e+00
	8.000000	2.330780e-06
	8.250000	5.989958e-06
	8.500000	0.000000e+00
	8.750000	3.693255e-06
	9.000000	4.448006e-06
	9.250000	3.900872e-06
	9.500000	6.893880e-06
	9.750000	0.000000e+00
	10.000000	4.714850e-06
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	3.035605e-05
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	2.583272e-05

#################################################################################################################################################

Energy 6 			# in MeV 
Multiplicity PromptGamma 0.930094
Differential_cross_section PromptGamma 59 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.407977e-09
	0.500000	5.046786e-09
	0.750000	1.617819e-08
	1.000000	2.487887e-02
	1.250000	2.630510e-01
	1.500000	3.454054e-04
	1.750000	9.217072e-01
	2.000000	3.227387e-02
	2.250000	2.287636e-01
	2.500000	7.489533e-04
	2.750000	8.603912e-02
	3.000000	1.366219e-02
	3.250000	9.296201e-02
	3.500000	5.955490e-02
	3.750000	9.286125e-05
	4.000000	1.925426e-06
	4.250000	5.286374e-03
	4.500000	2.021956e-03
	4.750000	2.860702e-04
	5.000000	9.576302e-05
	5.250000	1.290567e-06
	5.500000	2.434296e-06
	5.750000	3.646976e-06
	6.000000	1.436915e-06
	6.250000	1.522249e-06
	6.500000	1.608726e-06
	6.750000	1.696836e-06
	7.000000	1.787140e-06
	7.250000	1.880263e-06
	7.500000	1.976968e-06
	7.750000	2.075857e-06
	8.000000	3.937430e-06
	8.250000	1.133455e-06
	8.500000	2.148588e-06
	8.750000	0.000000e+00
	9.000000	2.294633e-06
	9.250000	5.861592e-06
	9.500000	0.000000e+00
	9.750000	3.662377e-06
	10.000000	4.396638e-06
	10.250000	3.784483e-06
	10.500000	7.066201e-06
	10.750000	0.000000e+00
	11.000000	5.173170e-06
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	2.938646e-05
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	1.795401e-05

#################################################################################################################################################

Energy 6.379394e+00 			# in MeV 
Multiplicity PromptGamma 1.159802
Differential_cross_section PromptGamma 63 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.530426e-05
	0.500000	3.534216e-05
	0.750000	4.424427e-04
	1.000000	4.680690e-02
	1.250000	3.984464e-01
	1.500000	1.042533e-02
	1.750000	8.811606e-01
	2.000000	7.537683e-02
	2.250000	3.500051e-01
	2.500000	1.325878e-02
	2.750000	1.834176e-01
	3.000000	6.054635e-02
	3.250000	1.533788e-01
	3.500000	9.660558e-02
	3.750000	6.531788e-03
	4.000000	3.638347e-03
	4.250000	2.618149e-02
	4.500000	2.033405e-02
	4.750000	6.581871e-03
	5.000000	6.514369e-03
	5.250000	4.120231e-03
	5.500000	1.605722e-03
	5.750000	4.315730e-04
	6.000000	5.959263e-05
	6.250000	1.429488e-06
	6.500000	1.420925e-06
	6.750000	1.499411e-06
	7.000000	2.027356e-06
	7.250000	1.662935e-06
	7.500000	1.773457e-06
	7.750000	1.839398e-06
	8.000000	1.934377e-06
	8.250000	2.035074e-06
	8.500000	2.142534e-06
	8.750000	2.256087e-06
	9.000000	4.294604e-06
	9.250000	1.349242e-06
	9.500000	2.303466e-06
	9.750000	2.436186e-06
	10.000000	3.386240e-06
	10.250000	3.359935e-06
	10.500000	0.000000e+00
	10.750000	4.417970e-06
	11.000000	4.839223e-06
	11.250000	1.272316e-05
	11.500000	0.000000e+00
	11.750000	6.022548e-06
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	2.587435e-05
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	1.688530e-05

#################################################################################################################################################

Energy 8 			# in MeV 
Multiplicity PromptGamma 1.372423
Differential_cross_section PromptGamma 66 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.601080e-04
	0.500000	1.090891e-03
	0.750000	3.713864e-03
	1.000000	6.391753e-02
	1.250000	5.565918e-01
	1.500000	2.684043e-02
	1.750000	8.328369e-01
	2.000000	1.053862e-01
	2.250000	4.565285e-01
	2.500000	3.182615e-02
	2.750000	2.516746e-01
	3.000000	8.461391e-02
	3.250000	2.268597e-01
	3.500000	1.153746e-01
	3.750000	2.245325e-02
	4.000000	2.171936e-02
	4.250000	4.458828e-02
	4.500000	5.278766e-02
	4.750000	1.976228e-02
	5.000000	2.226621e-02
	5.250000	2.212895e-02
	5.500000	1.634331e-02
	5.750000	1.053902e-02
	6.000000	6.267908e-03
	6.250000	3.137954e-03
	6.500000	1.218137e-03
	6.750000	3.276004e-04
	7.000000	1.809180e-04
	7.250000	1.601783e-06
	7.500000	4.757761e-05
	7.750000	1.701407e-06
	8.000000	2.179021e-06
	8.250000	1.885116e-06
	8.500000	1.982324e-06
	8.750000	2.089181e-06
	9.000000	2.204555e-06
	9.250000	2.329804e-06
	9.500000	2.466413e-06
	9.750000	2.614142e-06
	10.000000	4.978537e-06
	10.250000	1.740073e-06
	10.500000	2.643301e-06
	10.750000	2.763304e-06
	11.000000	3.937425e-06
	11.250000	4.150097e-06
	11.500000	5.573558e-06
	11.750000	0.000000e+00
	12.000000	5.313389e-06
	12.250000	1.437508e-05
	12.500000	0.000000e+00
	12.750000	6.613642e-06
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	2.351451e-05
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	1.973957e-05

#################################################################################################################################################

Energy 9 			# in MeV 
Multiplicity PromptGamma 1.546975
Differential_cross_section PromptGamma 70 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.006141e-03
	0.500000	3.076029e-03
	0.750000	8.783900e-03
	1.000000	7.684432e-02
	1.250000	6.774005e-01
	1.500000	3.524810e-02
	1.750000	7.970527e-01
	2.000000	1.203592e-01
	2.250000	5.825007e-01
	2.500000	4.744346e-02
	2.750000	2.731490e-01
	3.000000	9.675334e-02
	3.250000	2.780401e-01
	3.500000	1.268806e-01
	3.750000	3.651329e-02
	4.000000	3.748473e-02
	4.250000	5.807309e-02
	4.500000	1.110128e-01
	4.750000	3.635724e-02
	5.000000	5.151128e-02
	5.250000	3.679679e-02
	5.500000	3.164347e-02
	5.750000	2.551881e-02
	6.000000	2.097844e-02
	6.250000	1.676535e-02
	6.500000	1.236010e-02
	6.750000	7.959647e-03
	7.000000	6.694651e-03
	7.250000	2.378205e-03
	7.500000	2.496171e-03
	7.750000	2.504199e-04
	8.000000	1.794845e-04
	8.250000	1.251846e-05
	8.500000	1.898196e-06
	8.750000	2.606528e-06
	9.000000	2.196044e-06
	9.250000	2.237478e-06
	9.500000	2.361885e-06
	9.750000	2.504624e-06
	10.000000	2.661317e-06
	10.250000	2.833129e-06
	10.500000	3.021066e-06
	10.750000	3.223172e-06
	11.000000	6.047144e-06
	11.250000	5.546039e-06
	11.500000	0.000000e+00
	11.750000	3.286358e-06
	12.000000	4.507330e-06
	12.250000	4.974982e-06
	12.500000	6.344748e-06
	12.750000	0.000000e+00
	13.000000	1.108319e-05
	13.250000	7.691494e-06
	13.500000	0.000000e+00
	13.750000	7.365515e-06
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	2.652169e-05
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	2.602140e-05

#################################################################################################################################################

Energy 10 			# in MeV 
Multiplicity PromptGamma 1.689149
Differential_cross_section PromptGamma 74 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	1.569845e-03
	0.500000	4.645283e-03
	0.750000	1.310210e-02
	1.000000	9.291232e-02
	1.250000	7.613954e-01
	1.500000	4.176143e-02
	1.750000	7.756500e-01
	2.000000	1.436127e-01
	2.250000	7.000370e-01
	2.500000	6.227991e-02
	2.750000	2.602469e-01
	3.000000	1.175367e-01
	3.250000	2.961267e-01
	3.500000	1.371295e-01
	3.750000	4.872876e-02
	4.000000	4.994809e-02
	4.250000	6.756894e-02
	4.500000	1.647271e-01
	4.750000	4.664922e-02
	5.000000	9.829072e-02
	5.250000	4.604045e-02
	5.500000	4.817963e-02
	5.750000	3.952187e-02
	6.000000	3.522523e-02
	6.250000	2.712087e-02
	6.500000	2.459298e-02
	6.750000	1.760765e-02
	7.000000	2.201560e-02
	7.250000	1.184093e-02
	7.500000	1.977584e-02
	7.750000	5.894139e-03
	8.000000	3.963616e-03
	8.250000	4.728654e-04
	8.500000	1.066469e-04
	8.750000	4.480898e-05
	9.000000	1.245918e-05
	9.250000	6.375886e-06
	9.500000	2.711273e-06
	9.750000	2.476484e-06
	10.000000	2.571091e-06
	10.250000	2.731828e-06
	10.500000	2.912313e-06
	10.750000	3.108517e-06
	11.000000	3.319068e-06
	11.250000	3.540494e-06
	11.500000	3.765917e-06
	11.750000	3.981168e-06
	12.000000	7.167757e-06
	12.250000	6.732953e-06
	12.500000	0.000000e+00
	12.750000	3.541635e-06
	13.000000	4.338444e-06
	13.250000	5.036722e-06
	13.500000	5.877841e-06
	13.750000	4.397667e-06
	14.000000	5.226762e-06
	14.250000	6.455873e-06
	14.500000	0.000000e+00
	14.750000	9.141444e-06
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	3.429865e-05
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	3.592779e-05

#################################################################################################################################################

Energy 11 			# in MeV 
Multiplicity PromptGamma 1.726683
Differential_cross_section PromptGamma 78 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.206543e-03
	0.500000	5.346202e-03
	0.750000	1.639269e-02
	1.000000	1.009332e-01
	1.250000	7.876272e-01
	1.500000	5.448445e-02
	1.750000	7.524898e-01
	2.000000	1.606597e-01
	2.250000	7.461422e-01
	2.500000	7.915706e-02
	2.750000	2.359907e-01
	3.000000	1.236201e-01
	3.250000	2.815942e-01
	3.500000	1.349899e-01
	3.750000	6.269875e-02
	4.000000	6.184951e-02
	4.250000	7.289767e-02
	4.500000	1.849673e-01
	4.750000	4.897376e-02
	5.000000	1.247675e-01
	5.250000	4.501575e-02
	5.500000	5.677979e-02
	5.750000	4.605101e-02
	6.000000	4.535192e-02
	6.250000	2.876196e-02
	6.500000	3.788326e-02
	6.750000	2.591091e-02
	7.000000	3.057496e-02
	7.250000	1.458854e-02
	7.500000	3.606628e-02
	7.750000	1.091242e-02
	8.000000	1.581153e-02
	8.250000	3.121459e-03
	8.500000	1.205308e-03
	8.750000	6.569830e-04
	9.000000	3.491169e-04
	9.250000	1.722478e-04
	9.500000	7.037050e-05
	9.750000	3.199010e-05
	10.000000	9.730692e-06
	10.250000	5.544330e-06
	10.500000	3.035842e-06
	10.750000	2.955872e-06
	11.000000	3.112684e-06
	11.250000	3.316175e-06
	11.500000	3.526611e-06
	11.750000	3.730757e-06
	12.000000	3.914214e-06
	12.250000	4.060277e-06
	12.500000	4.149554e-06
	12.750000	2.210340e-06
	13.000000	7.880478e-06
	13.250000	3.552580e-06
	13.500000	0.000000e+00
	13.750000	3.320613e-06
	14.000000	7.992650e-06
	14.250000	0.000000e+00
	14.500000	5.388229e-06
	14.750000	4.012455e-06
	15.000000	4.848905e-06
	15.250000	6.217570e-06
	15.500000	0.000000e+00
	15.750000	1.221204e-05
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	4.629540e-05
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	4.955721e-05

#################################################################################################################################################

Energy 12 			# in MeV 
Multiplicity PromptGamma 1.656415
Differential_cross_section PromptGamma 82 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.571387e-03
	0.500000	9.503853e-03
	0.750000	1.209277e-02
	1.000000	1.070133e-01
	1.250000	7.585480e-01
	1.500000	6.827780e-02
	1.750000	7.075018e-01
	2.000000	1.631994e-01
	2.250000	7.381600e-01
	2.500000	9.048049e-02
	2.750000	2.183584e-01
	3.000000	1.062381e-01
	3.250000	2.644403e-01
	3.500000	1.295792e-01
	3.750000	7.080423e-02
	4.000000	6.377731e-02
	4.250000	7.511402e-02
	4.500000	1.914597e-01
	4.750000	5.526754e-02
	5.000000	1.364046e-01
	5.250000	4.520208e-02
	5.500000	5.823583e-02
	5.750000	4.633338e-02
	6.000000	5.042108e-02
	6.250000	2.672755e-02
	6.500000	4.689932e-02
	6.750000	2.079466e-02
	7.000000	3.692637e-02
	7.250000	1.833027e-02
	7.500000	4.523335e-02
	7.750000	7.635590e-03
	8.000000	2.380312e-02
	8.250000	7.048864e-03
	8.500000	5.559623e-04
	8.750000	2.856586e-03
	9.000000	2.051513e-03
	9.250000	1.385135e-03
	9.500000	8.839775e-04
	9.750000	5.079130e-04
	10.000000	2.757073e-04
	10.250000	1.380384e-04
	10.500000	5.738482e-05
	10.750000	2.688644e-05
	11.000000	9.016913e-06
	11.250000	5.711062e-06
	11.500000	3.731559e-06
	11.750000	3.717022e-06
	12.000000	3.866951e-06
	12.250000	4.010052e-06
	12.500000	4.103948e-06
	12.750000	4.138726e-06
	13.000000	4.117538e-06
	13.250000	4.054811e-06
	13.500000	3.967697e-06
	13.750000	3.778370e-06
	14.000000	5.054567e-06
	14.250000	3.541438e-06
	14.500000	0.000000e+00
	14.750000	3.571472e-06
	15.000000	7.963741e-06
	15.250000	0.000000e+00
	15.500000	6.086121e-06
	15.750000	4.613284e-06
	16.000000	5.461810e-06
	16.250000	7.402554e-06
	16.500000	0.000000e+00
	16.750000	1.745637e-05
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	6.642333e-05
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	6.940161e-05

#################################################################################################################################################

Energy 13 			# in MeV 
Multiplicity PromptGamma 1.580067
Differential_cross_section PromptGamma 86 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	5.006019e-03
	0.500000	1.251301e-02
	0.750000	1.732439e-02
	1.000000	1.053442e-01
	1.250000	7.132775e-01
	1.500000	7.529250e-02
	1.750000	6.753793e-01
	2.000000	1.596999e-01
	2.250000	7.348408e-01
	2.500000	9.309676e-02
	2.750000	2.077200e-01
	3.000000	1.174659e-01
	3.250000	2.341438e-01
	3.500000	1.191545e-01
	3.750000	7.270150e-02
	4.000000	6.384345e-02
	4.250000	7.540333e-02
	4.500000	1.783438e-01
	4.750000	5.677419e-02
	5.000000	1.292116e-01
	5.250000	4.512106e-02
	5.500000	5.737315e-02
	5.750000	4.499130e-02
	6.000000	4.930188e-02
	6.250000	2.457190e-02
	6.500000	4.983062e-02
	6.750000	2.059136e-02
	7.000000	4.022141e-02
	7.250000	2.274052e-02
	7.500000	4.790039e-02
	7.750000	1.394222e-02
	8.000000	3.100021e-02
	8.250000	1.316782e-02
	8.500000	3.955652e-03
	8.750000	6.553988e-03
	9.000000	4.999568e-03
	9.250000	3.821958e-03
	9.500000	2.902639e-03
	9.750000	2.139249e-03
	10.000000	1.541183e-03
	10.250000	1.041443e-03
	10.500000	6.606509e-04
	10.750000	3.830965e-04
	11.000000	2.088297e-04
	11.250000	1.053362e-04
	11.500000	4.444224e-05
	11.750000	2.086573e-05
	12.000000	7.343085e-06
	12.250000	4.773561e-06
	12.500000	4.039619e-06
	12.750000	4.041407e-06
	13.000000	4.023837e-06
	13.250000	3.968069e-06
	13.500000	3.893279e-06
	13.750000	3.820494e-06
	14.000000	3.766624e-06
	14.250000	3.742799e-06
	14.500000	3.751124e-06
	14.750000	5.328679e-06
	15.000000	2.900780e-06
	15.250000	4.010624e-06
	15.500000	0.000000e+00
	15.750000	4.373921e-06
	16.000000	9.213828e-06
	16.250000	0.000000e+00
	16.500000	7.654050e-06
	16.750000	5.858725e-06
	17.000000	6.694186e-06
	17.250000	9.507061e-06
	17.500000	0.000000e+00
	17.750000	2.543412e-05
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	9.484602e-05
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	0.000000e+00
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	0.000000e+00
	21.500000	8.952898e-05

#################################################################################################################################################

Energy 14 			# in MeV 
Multiplicity PromptGamma 1.520684
Differential_cross_section PromptGamma 90 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	6.648146e-03
	0.500000	1.350452e-02
	0.750000	2.924030e-02
	1.000000	1.004954e-01
	1.250000	6.529337e-01
	1.500000	7.753674e-02
	1.750000	6.441622e-01
	2.000000	1.523349e-01
	2.250000	8.071677e-01
	2.500000	9.246979e-02
	2.750000	2.039753e-01
	3.000000	1.118878e-01
	3.250000	2.068174e-01
	3.500000	1.087579e-01
	3.750000	6.941516e-02
	4.000000	6.864896e-02
	4.250000	7.233955e-02
	4.500000	1.614160e-01
	4.750000	5.467311e-02
	5.000000	1.176249e-01
	5.250000	4.515754e-02
	5.500000	5.541821e-02
	5.750000	4.158944e-02
	6.000000	4.604235e-02
	6.250000	2.463314e-02
	6.500000	5.056736e-02
	6.750000	2.263688e-02
	7.000000	3.883904e-02
	7.250000	2.339093e-02
	7.500000	4.506094e-02
	7.750000	1.813458e-02
	8.000000	3.307380e-02
	8.250000	1.804555e-02
	8.500000	9.130266e-03
	8.750000	1.173321e-02
	9.000000	9.876540e-03
	9.250000	8.082382e-03
	9.500000	6.452010e-03
	9.750000	5.029270e-03
	10.000000	3.825148e-03
	10.250000	2.886896e-03
	10.500000	1.984414e-03
	10.750000	1.539780e-03
	11.000000	1.143167e-03
	11.250000	7.959362e-04
	11.500000	5.107439e-04
	11.750000	2.868741e-04
	12.000000	1.344432e-04
	12.250000	4.355650e-05
	12.500000	1.109908e-05
	12.750000	4.900794e-06
	13.000000	4.052167e-06
	13.250000	3.934369e-06
	13.500000	3.853738e-06
	13.750000	3.786211e-06
	14.000000	3.737781e-06
	14.250000	3.718952e-06
	14.500000	3.735556e-06
	14.750000	3.789913e-06
	15.000000	3.882484e-06
	15.250000	4.025218e-06
	15.500000	4.203823e-06
	15.750000	5.766849e-06
	16.000000	3.401924e-06
	16.250000	5.122951e-06
	16.500000	0.000000e+00
	16.750000	1.062115e-05
	17.000000	6.941695e-06
	17.250000	0.000000e+00
	17.500000	1.025139e-05
	17.750000	7.923278e-06
	18.000000	8.777298e-06
	18.250000	1.287165e-05
	18.500000	0.000000e+00
	18.750000	3.754695e-05
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	1.295552e-04
	20.500000	0.000000e+00
	20.750000	0.000000e+00
	21.000000	0.000000e+00
	21.250000	0.000000e+00
	21.500000	0.000000e+00
	21.750000	0.000000e+00
	22.000000	0.000000e+00
	22.250000	0.000000e+00
	22.500000	1.000930e-04

#################################################################################################################################################

Energy 15 			# in MeV 
Multiplicity PromptGamma 1.441285
Differential_cross_section PromptGamma 94 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	7.301219e-03
	0.500000	1.373568e-02
	0.750000	5.999147e-02
	1.000000	8.608018e-02
	1.250000	5.884489e-01
	1.500000	7.050311e-02
	1.750000	6.186210e-01
	2.000000	1.292224e-01
	2.250000	9.116173e-01
	2.500000	7.949705e-02
	2.750000	1.916946e-01
	3.000000	9.848560e-02
	3.250000	1.774742e-01
	3.500000	1.074474e-01
	3.750000	6.159281e-02
	4.000000	6.130671e-02
	4.250000	6.386597e-02
