Energy 2 			# in MeV 
	6.750000	3.054919e-05
	7.000000	3.752515e-05
	7.250000	3.372007e-05
	7.500000	6.660247e-05
	7.750000	1.077825e-05
	8.000000	0.000000e+00
	8.250000	0.000000e+00
	8.500000	0.000000e+00
	8.750000	0.000000e+00
	9.000000	5.502266e-05

#################################################################################################################################################

Energy 4 			# in MeV 
Multiplicity PromptGamma 1.014184
Differential_cross_section PromptGamma 40 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.045651e-05
	0.500000	4.970006e-06
	0.750000	3.305683e-01
	1.000000	1.390322e-05
	1.250000	2.873180e-03
	1.500000	9.557124e-05
	1.750000	1.572719e-03
	2.000000	5.989241e-05
	2.250000	4.195365e-05
	2.500000	4.061898e-05
	2.750000	7.531665e-05
	3.000000	1.644793e-05
	3.250000	1.811820e-05
	3.500000	1.986958e-05
	3.750000	2.157466e-05
	4.000000	2.317585e-05
	4.250000	2.467475e-05
	4.500000	2.607767e-05
	4.750000	2.739394e-05
	5.000000	2.863565e-05
	5.250000	2.981627e-05
	5.500000	3.095100e-05
	5.750000	3.205555e-05
	6.000000	3.314631e-05
	6.250000	3.423978e-05
	6.500000	3.535298e-05
	6.750000	3.650292e-05
	7.000000	3.770623e-05
	7.250000	3.897896e-05
	7.500000	4.402744e-05
	7.750000	3.059405e-05
	8.000000	3.750107e-05
	8.250000	3.891097e-05
	8.500000	8.203213e-05
	8.750000	1.090357e-05
	9.000000	0.000000e+00
	9.250000	0.000000e+00
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	4.838203e-05

#################################################################################################################################################

Energy 5 			# in MeV 
Multiplicity PromptGamma 1.089716
Differential_cross_section PromptGamma 44 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.351529e-05
	0.500000	4.272689e-05
	0.750000	9.396159e-01
	1.000000	1.663138e-03
	1.250000	3.093415e-02
	1.500000	1.190660e-04
	1.750000	2.290114e-02
	2.000000	1.291171e-02
	2.250000	9.748276e-03
	2.500000	5.331566e-03
	2.750000	1.984851e-03
	3.000000	2.070461e-04
	3.250000	4.952527e-04
	3.500000	1.997859e-03
	3.750000	2.412783e-05
	4.000000	3.206034e-05
	4.250000	2.985917e-05
	4.500000	2.919413e-05
	4.750000	3.057540e-05
	5.000000	3.194457e-05
	5.250000	3.324429e-05
	5.500000	3.449100e-05
	5.750000	3.570221e-05
	6.000000	3.689644e-05
	6.250000	3.809171e-05
	6.500000	3.930704e-05
	6.750000	4.056147e-05
	7.000000	4.187302e-05
	7.250000	4.325968e-05
	7.500000	4.473742e-05
	7.750000	4.631988e-05
	8.000000	4.801475e-05
	8.250000	4.982025e-05
	8.500000	5.634943e-05
	8.750000	3.919307e-05
	9.000000	4.774050e-05
	9.250000	4.899726e-05
	9.500000	1.020820e-04
	9.750000	1.382869e-05
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	4.969470e-05

#################################################################################################################################################

Energy 5.444847e+00 			# in MeV 
Multiplicity PromptGamma 1.224892
Differential_cross_section PromptGamma 48 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	9.352987e-02
	0.500000	6.493367e-04
	0.750000	1.487236e+00
	1.000000	1.328324e-02
	1.250000	8.111954e-02
	1.500000	6.539278e-04
	1.750000	1.142374e-01
	2.000000	1.077048e-01
	2.250000	8.357552e-02
	2.500000	4.684426e-02
	2.750000	1.624981e-02
	3.000000	7.569311e-03
	3.250000	8.365290e-03
	3.500000	2.230543e-02
	3.750000	7.126577e-04
	4.000000	3.054708e-03
	4.250000	2.106396e-03
	4.500000	1.142028e-03
	4.750000	3.627863e-04
	5.000000	3.284944e-05
	5.250000	3.169097e-05
	5.500000	3.129831e-05
	5.750000	3.240354e-05
	6.000000	3.349410e-05
	6.250000	3.458666e-05
	6.500000	3.569841e-05
	6.750000	3.684634e-05
	7.000000	3.804725e-05
	7.250000	3.931743e-05
	7.500000	4.067189e-05
	7.750000	4.212299e-05
	8.000000	4.367793e-05
	8.250000	4.533567e-05
	8.500000	4.708039e-05
	8.750000	4.887439e-05
	9.000000	5.064714e-05
	9.250000	9.213625e-06
	9.500000	5.806931e-05
	9.750000	2.739616e-05
	10.000000	4.498528e-05
	10.250000	4.820338e-05
	10.500000	9.706581e-05
	10.750000	1.027669e-05
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	3.616724e-05

#################################################################################################################################################

Energy 7 			# in MeV 
Multiplicity PromptGamma 1.449265
Differential_cross_section PromptGamma 52 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.361687e-01
	0.500000	6.529485e-02
	0.750000	1.934026e+00
	1.000000	1.170386e-01
	1.250000	1.621822e-01
	1.500000	5.177454e-03
	1.750000	1.643472e-01
	2.000000	1.724973e-01
	2.250000	1.638209e-01
	2.500000	1.202861e-01
	2.750000	4.663530e-02
	3.000000	4.580648e-02
	3.250000	3.964736e-02
	3.500000	7.816012e-02
	3.750000	7.806998e-03
	4.000000	2.283464e-02
	4.250000	1.564154e-02
	4.500000	9.069648e-03
	4.750000	3.904298e-03
	5.000000	1.506455e-03
	5.250000	1.031175e-03
	5.500000	5.611243e-04
	5.750000	1.843482e-04
	6.000000	2.605024e-05
	6.250000	2.569652e-05
	6.500000	2.575011e-05
	6.750000	2.654117e-05
	7.000000	2.737989e-05
	7.250000	2.826571e-05
	7.500000	2.920927e-05
	7.750000	3.021882e-05
	8.000000	3.129958e-05
	8.250000	3.245003e-05
	8.500000	3.365910e-05
	8.750000	3.489937e-05
	9.000000	3.612112e-05
	9.250000	3.724432e-05
	9.500000	3.815631e-05
	9.750000	3.871855e-05
	10.000000	3.879246e-05
	10.250000	7.466019e-06
	10.500000	4.308574e-05
	10.750000	1.822650e-05
	11.000000	2.923481e-05
	11.250000	2.844851e-05
	11.500000	5.192498e-05
	11.750000	9.317216e-06
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	2.840248e-05

#################################################################################################################################################

Energy 8 			# in MeV 
Multiplicity PromptGamma 1.684177
Differential_cross_section PromptGamma 56 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.264101e-01
	0.500000	1.300779e-01
	0.750000	2.144508e+00
	1.000000	2.903954e-01
	1.250000	2.841197e-01
	1.500000	8.104444e-02
	1.750000	1.913968e-01
	2.000000	1.967499e-01
	2.250000	1.932921e-01
	2.500000	1.532339e-01
	2.750000	6.121621e-02
	3.000000	8.111171e-02
	3.250000	7.335859e-02
	3.500000	1.198635e-01
	3.750000	6.234430e-02
	4.000000	4.627127e-02
	4.250000	3.383987e-02
	4.500000	2.210574e-02
	4.750000	1.302039e-02
	5.000000	7.869274e-03
	5.250000	4.708080e-03
	5.500000	2.197019e-03
	5.750000	8.666517e-04
	6.000000	4.830949e-04
	6.250000	2.678119e-04
	6.500000	9.421071e-05
	6.750000	2.055369e-05
	7.000000	2.062506e-05
	7.250000	2.089950e-05
	7.500000	2.156518e-05
	7.750000	2.227654e-05
	8.000000	2.303667e-05
	8.250000	2.384439e-05
	8.500000	2.469100e-05
	8.750000	2.555641e-05
	9.000000	2.640445e-05
	9.250000	2.717743e-05
	9.500000	2.779434e-05
	9.750000	2.815704e-05
	10.000000	2.816798e-05
	10.250000	2.776163e-05
	10.500000	2.693714e-05
	10.750000	2.577351e-05
	11.000000	2.441074e-05
	11.250000	1.414954e-05
	11.500000	1.826032e-05
	11.750000	1.077076e-05
	12.000000	1.828221e-05
	12.250000	1.660445e-05
	12.500000	2.863953e-05
	12.750000	1.127470e-05
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	0.000000e+00
	14.000000	2.788499e-05

#################################################################################################################################################

Energy 9 			# in MeV 
Multiplicity PromptGamma 1.890467
Differential_cross_section PromptGamma 59 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.703517e-01
	0.500000	1.639149e-01
	0.750000	2.241583e+00
	1.000000	3.649672e-01
	1.250000	4.526306e-01
	1.500000	1.253005e-01
	1.750000	2.436346e-01
	2.000000	2.398393e-01
	2.250000	2.693572e-01
	2.500000	2.321987e-01
	2.750000	1.196494e-01
	3.000000	1.339771e-01
	3.250000	1.085835e-01
	3.500000	1.459544e-01
	3.750000	8.999501e-02
	4.000000	7.279380e-02
	4.250000	6.014290e-02
	4.500000	4.711354e-02
	4.750000	3.546723e-02
	5.000000	2.639095e-02
	5.250000	1.895677e-02
	5.500000	1.235165e-02
	5.750000	7.305707e-03
	6.000000	4.380826e-03
	6.250000	2.657374e-03
	6.500000	1.272539e-03
	6.750000	5.047894e-04
	7.000000	2.818572e-04
	7.250000	1.620691e-04
	7.500000	6.267980e-05
	7.750000	1.950936e-05
	8.000000	1.987046e-05
	8.250000	2.028118e-05
	8.500000	2.097645e-05
	8.750000	2.168548e-05
	9.000000	2.237767e-05
	9.250000	2.300473e-05
	9.500000	2.349903e-05
	9.750000	2.377933e-05
	10.000000	2.376528e-05
	10.250000	2.340389e-05
	10.500000	2.269677e-05
	10.750000	2.171168e-05
	11.000000	2.056661e-05
	11.250000	1.939490e-05
	11.500000	1.836898e-05
	11.750000	1.755676e-05
	12.000000	1.693058e-05
	12.250000	1.028527e-05
	12.500000	1.466591e-05
	12.750000	8.700158e-06
	13.000000	2.630513e-05
	13.250000	1.223049e-05
	13.500000	1.434235e-05
	13.750000	1.593188e-05
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	3.368624e-05

#################################################################################################################################################

Energy 10 			# in MeV 
Multiplicity PromptGamma 2.092472
Differential_cross_section PromptGamma 63 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.011713e-01
	0.500000	2.021278e-01
	0.750000	2.336164e+00
	1.000000	4.005022e-01
	1.250000	6.365140e-01
	1.500000	1.561105e-01
	1.750000	2.797344e-01
	2.000000	2.686640e-01
	2.250000	3.232248e-01
	2.500000	2.875543e-01
	2.750000	1.812017e-01
	3.000000	2.000125e-01
	3.250000	1.736568e-01
	3.500000	2.011175e-01
	3.750000	1.422412e-01
	4.000000	1.100015e-01
	4.250000	8.718741e-02
	4.500000	6.703468e-02
	4.750000	5.391215e-02
	5.000000	4.474084e-02
	5.250000	3.618745e-02
	5.500000	2.854149e-02
	5.750000	2.177919e-02
	6.000000	1.630965e-02
	6.250000	1.190681e-02
	6.500000	7.823583e-03
	6.750000	4.619285e-03
	7.000000	2.814830e-03
	7.250000	1.739398e-03
	7.500000	8.438286e-04
	7.750000	3.440745e-04
	8.000000	1.951602e-04
	8.250000	1.165451e-04
	8.500000	4.983773e-05
	8.750000	2.056988e-05
	9.000000	2.098411e-05
	9.250000	2.139990e-05
	9.500000	2.183972e-05
	9.750000	2.208095e-05
	10.000000	2.205066e-05
	10.250000	2.170135e-05
	10.500000	2.103580e-05
	10.750000	2.011770e-05
	11.000000	1.905637e-05
	11.250000	1.797467e-05
	11.500000	1.703067e-05
	11.750000	1.628594e-05
	12.000000	1.571458e-05
	12.250000	1.532338e-05
	12.500000	1.510406e-05
	12.750000	1.504208e-05
	13.000000	1.512241e-05
	13.250000	1.753485e-05
	13.500000	6.974066e-06
	13.750000	9.056186e-06
	14.000000	2.638094e-05
	14.250000	1.400889e-05
	14.500000	1.437060e-05
	14.750000	2.403045e-05
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	4.423499e-05

#################################################################################################################################################

Energy 11 			# in MeV 
Multiplicity PromptGamma 2.282255
Differential_cross_section PromptGamma 67 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.257582e-01
	0.500000	2.478584e-01
	0.750000	2.429803e+00
	1.000000	4.382675e-01
	1.250000	7.921219e-01
	1.500000	1.835954e-01
	1.750000	3.077389e-01
	2.000000	2.938910e-01
	2.250000	3.658009e-01
	2.500000	3.216990e-01
	2.750000	2.167991e-01
	3.000000	2.439225e-01
	3.250000	2.169690e-01
	3.500000	2.432300e-01
	3.750000	1.907617e-01
	4.000000	1.590769e-01
	4.250000	1.382774e-01
	4.500000	1.137228e-01
	4.750000	9.117811e-02
	5.000000	7.312701e-02
	5.250000	5.533561e-02
	5.500000	4.206854e-02
	5.750000	3.480190e-02
	6.000000	2.871923e-02
	6.250000	2.384689e-02
	6.500000	1.895617e-02
	6.750000	1.449251e-02
	7.000000	1.105254e-02
	7.250000	8.169023e-03
	7.500000	5.402337e-03
	7.750000	3.226221e-03
	8.000000	1.990171e-03
	8.250000	1.246213e-03
	8.500000	6.201274e-04
	8.750000	2.575475e-04
	9.000000	1.478127e-04
	9.250000	9.175491e-05
	9.500000	4.315154e-05
	9.750000	2.160586e-05
	10.000000	2.140887e-05
	10.250000	2.095470e-05
	10.500000	2.030314e-05
	10.750000	1.941141e-05
	11.000000	1.838512e-05
	11.250000	1.734204e-05
	11.500000	1.643377e-05
	11.750000	1.571843e-05
	12.000000	1.517107e-05
	12.250000	1.479746e-05
	12.500000	1.458963e-05
	12.750000	1.453338e-05
	13.000000	1.461401e-05
	13.250000	1.481885e-05
	13.500000	1.513869e-05
	13.750000	1.556766e-05
	14.000000	1.610303e-05
	14.250000	1.885335e-05
	14.500000	8.663669e-06
	14.750000	1.073659e-05
	15.000000	2.934697e-05
	15.250000	1.773324e-05
	15.500000	5.275466e-05
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	5.979125e-05

#################################################################################################################################################

Energy 12 			# in MeV 
Multiplicity PromptGamma 2.451065
Differential_cross_section PromptGamma 71 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.469973e-01
	0.500000	2.893443e-01
	0.750000	2.502027e+00
	1.000000	4.707432e-01
	1.250000	9.343569e-01
	1.500000	2.083213e-01
	1.750000	3.374770e-01
	2.000000	3.104190e-01
	2.250000	3.937103e-01
	2.500000	3.464890e-01
	2.750000	2.419523e-01
	3.000000	2.769663e-01
	3.250000	2.477819e-01
	3.500000	2.704388e-01
	3.750000	2.237490e-01
	4.000000	1.921059e-01
	4.250000	1.754768e-01
	4.500000	1.532145e-01
	4.750000	1.303391e-01
	5.000000	1.126661e-01
	5.250000	9.357219e-02
	5.500000	7.627893e-02
	5.750000	6.304373e-02
	6.000000	5.060106e-02
	6.250000	3.925867e-02
	6.500000	2.932276e-02
	6.750000	2.380481e-02
	7.000000	2.020371e-02
	7.250000	1.686632e-02
	7.500000	1.343700e-02
	7.750000	1.040280e-02
	8.000000	8.067647e-03
	8.250000	6.012559e-03
	8.500000	4.018099e-03
	8.750000	2.411249e-03
	9.000000	1.494238e-03
	9.250000	9.496367e-04
	9.500000	4.745098e-04
	9.750000	1.995526e-04
	10.000000	1.142164e-04
	10.250000	7.130945e-05
	10.500000	3.525408e-05
	10.750000	1.929474e-05
	11.000000	1.817419e-05
	11.250000	1.707847e-05
	11.500000	1.618347e-05
	11.750000	1.547929e-05
	12.000000	1.494079e-05
	12.250000	1.457369e-05
	12.500000	1.436941e-05
	12.750000	1.431398e-05
	13.000000	1.439274e-05
	13.250000	1.459324e-05
	13.500000	1.490631e-05
	13.750000	1.532603e-05
	14.000000	1.584966e-05
	14.250000	1.647759e-05
	14.500000	1.721218e-05
	14.750000	1.805845e-05
	15.000000	1.902275e-05
	15.250000	2.173202e-05
	15.500000	1.140371e-05
	15.750000	1.377938e-05
	16.000000	3.473722e-05
	16.250000	2.370421e-05
	16.500000	7.473130e-05
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	7.791553e-05

#################################################################################################################################################

Energy 13 			# in MeV 
Multiplicity PromptGamma 2.543724
Differential_cross_section PromptGamma 75 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.378807e-01
	0.500000	3.256726e-01
	0.750000	2.514398e+00
	1.000000	4.891038e-01
	1.250000	1.050032e+00
	1.500000	2.208986e-01
	1.750000	3.540695e-01
	2.000000	3.160858e-01
	2.250000	4.031806e-01
	2.500000	3.579139e-01
	2.750000	2.527811e-01
	3.000000	2.916807e-01
	3.250000	2.627535e-01
	3.500000	2.789211e-01
	3.750000	2.443222e-01
	4.000000	2.099685e-01
	4.250000	1.952529e-01
	4.500000	1.752092e-01
	4.750000	1.530272e-01
	5.000000	1.373630e-01
	5.250000	1.194836e-01
	5.500000	1.068118e-01
	5.750000	9.475985e-02
	6.000000	7.898889e-02
	6.250000	6.638247e-02
	6.500000	5.501335e-02
	6.750000	4.367802e-02
	7.000000	3.365430e-02
	7.250000	2.616426e-02
	7.500000	2.052952e-02
	7.750000	1.730669e-02
	8.000000	1.496961e-02
	8.250000	1.260672e-02
	8.500000	1.010642e-02
	8.750000	7.882939e-03
	9.000000	6.204841e-03
	9.250000	4.609979e-03
	9.500000	3.070539e-03
	9.750000	1.840198e-03
	10.000000	1.118469e-03
	10.250000	6.960666e-04
	10.500000	2.407500e-04
	10.750000	1.082725e-04
	11.000000	7.754400e-05
	11.250000	1.733778e-05
	11.500000	1.605035e-05
	11.750000	1.533123e-05
	12.000000	1.479772e-05
	12.250000	1.443391e-05
	12.500000	1.423113e-05
	12.750000	1.417545e-05
	13.000000	1.425216e-05
	13.250000	1.444876e-05
	13.500000	1.475616e-05
	13.750000	1.516841e-05
	14.000000	1.568268e-05
	14.250000	1.629887e-05
	14.500000	1.701980e-05
	14.750000	1.784966e-05
	15.000000	1.879470e-05
	15.250000	1.986220e-05
	15.500000	2.106022e-05
	15.750000	2.239618e-05
	16.000000	2.387541e-05
	16.250000	2.591135e-05
	16.500000	1.545578e-05
	16.750000	1.843200e-05
	17.000000	5.539827e-05
	17.250000	1.853541e-05
	17.500000	1.010204e-04
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	8.977240e-05

#################################################################################################################################################

Energy 14 			# in MeV 
Multiplicity PromptGamma 2.491056
Differential_cross_section PromptGamma 79 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.830234e-01
	0.500000	3.479595e-01
	0.750000	2.433792e+00
	1.000000	4.870132e-01
	1.250000	1.132867e+00
	1.500000	2.035764e-01
	1.750000	3.450017e-01
	2.000000	3.084072e-01
	2.250000	3.787866e-01
	2.500000	3.321957e-01
	2.750000	2.468921e-01
	3.000000	2.887823e-01
	3.250000	2.577496e-01
	3.500000	2.717697e-01
	3.750000	2.422033e-01
	4.000000	2.088111e-01
	4.250000	1.953351e-01
	4.500000	1.789045e-01
	4.750000	1.582773e-01
	5.000000	1.455061e-01
	5.250000	1.284885e-01
	5.500000	1.174163e-01
	5.750000	1.070588e-01
	6.000000	9.336186e-02
	6.250000	8.118131e-02
	6.500000	7.213536e-02
	6.750000	6.258981e-02
	7.000000	5.038321e-02
	7.250000	3.964669e-02
	7.500000	3.189853e-02
	7.750000	2.669172e-02
	8.000000	2.218139e-02
	8.250000	1.776277e-02
	8.500000	1.472061e-02
	8.750000	1.291543e-02
	9.000000	1.150435e-02
	9.250000	9.484630e-03
	9.500000	7.631540e-03
	9.750000	6.001879e-03
	10.000000	4.630529e-03
	10.250000	3.392600e-03
	10.500000	1.257124e-03
	10.750000	8.119882e-04
	11.000000	5.475278e-04
	11.250000	2.321284e-05
	11.500000	1.640619e-05
	11.750000	1.535487e-05
	12.000000	1.476482e-05
	12.250000	1.438492e-05
	12.500000	1.417229e-05
	12.750000	1.411179e-05
	13.000000	1.418617e-05
	13.250000	1.437943e-05
	13.500000	1.468229e-05
	13.750000	1.508866e-05
	14.000000	1.559575e-05
	14.250000	1.620336e-05
	14.500000	1.691389e-05
	14.750000	1.773123e-05
	15.000000	1.866136e-05
	15.250000	1.971140e-05
	15.500000	2.088868e-05
	15.750000	2.220015e-05
	16.000000	2.365056e-05
	16.250000	2.523944e-05
	16.500000	2.695742e-05
	16.750000	2.878208e-05
	17.000000	3.067446e-05
	17.250000	3.078139e-05
	17.500000	2.057376e-05
	17.750000	4.155806e-05
	18.000000	4.828121e-05
	18.250000	2.213447e-05
	18.500000	1.166218e-04
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	0.000000e+00
	19.750000	8.609054e-05

#################################################################################################################################################

Energy 15 			# in MeV 
Multiplicity PromptGamma 2.359711
Differential_cross_section PromptGamma 83 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	3.368762e-01
	0.500000	3.988705e-01
	0.750000	2.315258e+00
	1.000000	5.260523e-01
	1.250000	1.235548e+00
	1.500000	2.100282e-01
	1.750000	3.412503e-01
	2.000000	2.918726e-01
	2.250000	3.682699e-01
	2.500000	3.114394e-01
	2.750000	2.337315e-01
	3.000000	2.735848e-01
	3.250000	2.439922e-01
	3.500000	2.536541e-01
	3.750000	2.270928e-01
	4.000000	1.988938e-01
	4.250000	1.866017e-01
	4.500000	1.701288e-01
	4.750000	1.521793e-01
	5.000000	1.401959e-01
	5.250000	1.255175e-01
	5.500000	1.152937e-01
	5.750000	1.065712e-01
	6.000000	9.494568e-02
	6.250000	8.390319e-02
	6.500000	7.575904e-02
	6.750000	6.797524e-02
	7.000000	5.736591e-02
	7.250000	4.700605e-02
	7.500000	3.857180e-02
	7.750000	3.183202e-02
	8.000000	2.623754e-02
	8.250000	2.071682e-02
	8.500000	1.677477e-02
	8.750000	1.521311e-02
	9.000000	1.430579e-02
	9.250000	1.227867e-02
	9.500000	1.035974e-02
	9.750000	9.144643e-03
	10.000000	8.110023e-03
	10.250000	6.898438e-03
	10.500000	2.546662e-03
	10.750000	1.708333e-03
	11.000000	1.366355e-03
	11.250000	5.540223e-05
	11.500000	1.940322e-05
	11.750000	1.647082e-05
	12.000000	1.533575e-05
	12.250000	1.477740e-05
	12.500000	1.446411e-05
	12.750000	1.435706e-05
	13.000000	1.441932e-05
	13.250000	1.460871e-05
	13.500000	1.491039e-05
	13.750000	1.531977e-05
	14.000000	1.583269e-05
	14.250000	1.644694e-05
	14.500000	1.716476e-05
	14.750000	1.799013e-05
	15.000000	1.892884e-05
	15.250000	1.998772e-05
	15.500000	2.117406e-05
	15.750000	2.249455e-05
	16.000000	2.395311e-05
	16.250000	2.554950e-05
	16.500000	2.727342e-05
	16.750000	2.910193e-05
	17.000000	3.099421e-05
	17.250000	3.289006e-05
	17.500000	3.470878e-05
	17.750000	3.635581e-05
	18.000000	3.773035e-05
	18.250000	3.368886e-05
	18.500000	2.483525e-05
	18.750000	6.089661e-05
	19.000000	3.530603e-05
	19.250000	2.257228e-05
	19.500000	1.104045e-04
	19.750000	0.000000e+00
	20.000000	0.000000e+00
	20.250000	0.000000e+00
	20.500000	0.000000e+00
	20.750000	7.107390e-05

#################################################################################################################################################

Energy 16 			# in MeV 
Multiplicity PromptGamma 2.174358
Differential_cross_section PromptGamma 87 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	2.967318e-01
	0.500000	4.769256e-01
	0.750000	2.082980e+00
	1.000000	6.249200e-01
	1.250000	1.306776e+00
	1.500000	2.372259e-01
	1.750000	2.592546e-01
	2.000000	2.721987e-01
	2.250000	3.494082e-01
	2.500000	3.014070e-01
	2.750000	2.121135e-01
	3.000000	2.289833e-01
	3.250000	2.219409e-01
	3.500000	2.388376e-01
	3.750000	1.788586e-01
	4.000000	1.699537e-01
	4.250000	1.651534e-01
	4.500000	1.496210e-01
	4.750000	1.318060e-01
	5.000000	1.212850e-01
	5.250000	1.121898e-01
	5.500000	1.039219e-01
	5.750000	9.207011e-02
	6.000000	8.508543e-02
	6.250000	7.413415e-02
	6.500000	6.916763e-02
	6.750000	6.082511e-02
	7.000000	5.160052e-02
	7.250000	4.265576e-02
	7.500000	3.758111e-02
	7.750000	3.134330e-02
	8.000000	2.638833e-02
	8.250000	2.013752e-02
	8.500000	1.622822e-02
	8.750000	1.464066e-02
	9.000000	1.414856e-02
	9.250000	1.266167e-02
	9.500000	1.034362e-02
	9.750000	9.238939e-03
	10.000000	8.418527e-03
	10.250000	3.718550e-03
	10.500000	2.108324e-03
	10.750000	1.893349e-03
	11.000000	1.684396e-03
	11.250000	1.341262e-04
	11.500000	2.188160e-05
	11.750000	1.791883e-05
	12.000000	1.629572e-05
	12.250000	1.540147e-05
	12.500000	1.486176e-05
	12.750000	1.464264e-05
	13.000000	1.464388e-05
	13.250000	1.477460e-05
	13.500000	1.503386e-05
	13.750000	1.542571e-05
	14.000000	1.593548e-05
	14.250000	1.654675e-05
	14.500000	1.726160e-05
	14.750000	1.808532e-05
	15.000000	1.902323e-05
	15.250000	2.008053e-05
	15.500000	2.126429e-05
	15.750000	2.258064e-05
	16.000000	2.403404e-05
	16.250000	2.562237e-05
	16.500000	2.733595e-05
	16.750000	2.915090e-05
	17.000000	3.102554e-05
	17.250000	3.289928e-05
	17.500000	3.469148e-05
	17.750000	3.630662e-05
	18.000000	3.764446e-05
	18.250000	3.861106e-05
	18.500000	3.913277e-05
	18.750000	3.916521e-05
	19.000000	3.870072e-05
	19.250000	3.059416e-05
