Energy 4 			# in MeV 
	0.750000	5.340671e-01
	1.000000	5.206731e-02
	1.250000	2.619388e-01
	1.500000	1.102343e-01
	1.750000	7.379958e-02
	2.000000	2.685813e-01
	2.250000	2.413220e-01
	2.500000	1.033759e-01
	2.750000	3.778739e-02
	3.000000	6.517045e-02
	3.250000	9.781920e-01
	3.500000	3.423986e-02
	3.750000	9.982393e-01
	4.000000	4.566909e-01
	4.250000	6.644468e-03
	4.500000	3.208837e-03
	4.750000	1.093005e-03
	5.000000	2.221123e-04
	5.250000	9.604816e-02
	5.500000	4.580274e-06
	5.750000	8.892239e-02
	6.000000	1.444361e-01
	6.250000	8.233860e-07
	6.500000	1.253464e-06
	6.750000	2.950503e-02
	7.000000	2.344428e-02
	7.250000	1.646479e-02
	7.500000	9.773859e-03
	7.750000	5.128315e-03
	8.000000	3.264806e-03
	8.250000	1.703230e-03
	8.500000	5.575641e-04
	8.750000	3.484128e-05
	9.000000	6.400022e-06
	9.250000	5.885727e-09
	9.500000	0.000000e+00
	9.750000	0.000000e+00
	10.000000	0.000000e+00
	10.250000	0.000000e+00
	10.500000	0.000000e+00
	10.750000	6.943682e-06

#################################################################################################################################################

Energy 11 			# in MeV 
Multiplicity PromptGamma 1.958248
Differential_cross_section PromptGamma 47 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	9.037658e-02
	0.500000	4.425090e-01
	0.750000	6.591172e-01
	1.000000	6.555136e-02
	1.250000	2.617664e-01
	1.500000	1.374059e-01
	1.750000	9.720856e-02
	2.000000	2.760719e-01
	2.250000	2.593984e-01
	2.500000	1.482585e-01
	2.750000	7.321909e-02
	3.000000	1.176557e-01
	3.250000	9.366824e-01
	3.500000	8.881733e-02
	3.750000	1.222333e+00
	4.000000	4.923922e-01
	4.250000	4.144481e-02
	4.500000	2.801580e-02
	4.750000	1.633664e-02
	5.000000	7.410363e-03
	5.250000	9.090125e-02
	5.500000	9.726085e-04
	5.750000	7.721168e-02
	6.000000	1.287679e-01
	6.250000	1.397659e-06
	6.500000	8.535470e-07
	6.750000	3.934811e-02
	7.000000	3.617596e-02
	7.250000	3.172119e-02
	7.500000	2.665964e-02
	7.750000	2.166032e-02
	8.000000	1.722619e-02
	8.250000	1.214981e-02
	8.500000	7.203386e-03
	8.750000	3.775417e-03
	9.000000	6.954443e-04
	9.250000	1.344650e-04
	9.500000	5.352857e-06
	9.750000	8.214395e-08
	10.000000	3.628139e-06
	10.250000	4.728421e-11
	10.500000	0.000000e+00
	10.750000	0.000000e+00
	11.000000	0.000000e+00
	11.250000	0.000000e+00
	11.500000	0.000000e+00
	11.750000	6.664918e-06

#################################################################################################################################################

Energy 12 			# in MeV 
Multiplicity PromptGamma 1.981680
Differential_cross_section PromptGamma 51 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	8.422145e-02
	0.500000	4.072563e-01
	0.750000	7.379332e-01
	1.000000	6.882610e-02
	1.250000	2.376887e-01
	1.500000	1.529402e-01
	1.750000	9.915769e-02
	2.000000	2.587543e-01
	2.250000	2.486088e-01
	2.500000	1.641577e-01
	2.750000	9.581954e-02
	3.000000	1.377635e-01
	3.250000	8.495674e-01
	3.500000	1.202655e-01
	3.750000	1.376173e+00
	4.000000	4.943182e-01
	4.250000	8.356184e-02
	4.500000	7.052062e-02
	4.750000	5.652690e-02
	5.000000	3.394042e-02
	5.250000	8.877277e-02
	5.500000	5.796576e-03
	5.750000	6.179335e-02
	6.000000	1.016359e-01
	6.250000	2.429225e-05
	6.500000	9.397835e-06
	6.750000	3.327625e-02
	7.000000	3.237641e-02
	7.250000	3.132446e-02
	7.500000	3.022304e-02
	7.750000	2.873795e-02
	8.000000	2.662559e-02
	8.250000	2.347846e-02
	8.500000	1.978090e-02
	8.750000	1.612259e-02
	9.000000	4.401547e-03
	9.250000	1.008625e-03
	9.500000	8.949577e-05
	9.750000	1.121348e-05
	10.000000	6.037007e-06
	10.250000	2.963617e-06
	10.500000	1.993190e-07
	10.750000	3.374292e-09
	11.000000	4.092182e-06
	11.250000	8.030228e-12
	11.500000	0.000000e+00
	11.750000	0.000000e+00
	12.000000	0.000000e+00
	12.250000	0.000000e+00
	12.500000	0.000000e+00
	12.750000	5.689509e-06

#################################################################################################################################################

Energy 13 			# in MeV 
Multiplicity PromptGamma 1.795421
Differential_cross_section PromptGamma 55 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	7.175004e-02
	0.500000	3.409265e-01
	0.750000	7.431859e-01
	1.000000	6.625034e-02
	1.250000	2.020461e-01
	1.500000	1.472995e-01
	1.750000	8.835559e-02
	2.000000	2.234299e-01
	2.250000	2.223512e-01
	2.500000	1.551844e-01
	2.750000	9.827807e-02
	3.000000	1.316608e-01
	3.250000	7.090554e-01
	3.500000	1.181619e-01
	3.750000	1.343533e+00
	4.000000	4.306360e-01
	4.250000	9.360672e-02
	4.500000	8.777485e-02
	4.750000	8.052244e-02
	5.000000	5.635345e-02
	5.250000	8.784798e-02
	5.500000	1.502041e-02
	5.750000	5.051172e-02
	6.000000	7.776216e-02
	6.250000	4.291433e-04
	6.500000	2.074454e-04
	6.750000	2.450092e-02
	7.000000	2.419288e-02
	7.250000	2.403981e-02
	7.500000	2.410760e-02
	7.750000	2.413741e-02
	8.000000	2.403250e-02
	8.250000	2.370345e-02
	8.500000	2.306427e-02
	8.750000	2.203279e-02
	9.000000	8.484974e-03
	9.250000	2.140804e-03
	9.500000	3.256701e-04
	9.750000	4.928181e-05
	10.000000	2.044531e-05
	10.250000	8.177296e-06
	10.500000	4.619953e-06
	10.750000	2.494660e-06
	11.000000	3.577128e-06
	11.250000	2.304951e-06
	11.500000	4.809503e-08
	11.750000	2.305633e-09
	12.000000	4.438208e-06
	12.250000	3.100788e-12
	12.500000	0.000000e+00
	12.750000	0.000000e+00
	13.000000	0.000000e+00
	13.250000	0.000000e+00
	13.500000	0.000000e+00
	13.750000	5.569440e-06

#################################################################################################################################################

Energy 14 			# in MeV 
Multiplicity PromptGamma 1.501037
Differential_cross_section PromptGamma 59 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	5.785433e-02
	0.500000	2.676988e-01
	0.750000	6.847722e-01
	1.000000	6.062745e-02
	1.250000	1.686314e-01
	1.500000	1.333393e-01
	1.750000	7.521603e-02
	2.000000	1.812839e-01
	2.250000	1.922005e-01
	2.500000	1.358779e-01
	2.750000	8.820002e-02
	3.000000	1.136662e-01
	3.250000	5.602723e-01
	3.500000	1.007597e-01
	3.750000	1.187197e+00
	4.000000	3.414761e-01
	4.250000	8.168173e-02
	4.500000	7.882286e-02
	4.750000	7.567226e-02
	5.000000	5.835210e-02
	5.250000	7.755168e-02
	5.500000	1.970264e-02
	5.750000	4.200705e-02
	6.000000	6.079065e-02
	6.250000	1.741584e-03
	6.500000	9.916520e-04
	6.750000	1.799869e-02
	7.000000	1.740644e-02
	7.250000	1.713064e-02
	7.500000	1.727566e-02
	7.750000	1.758578e-02
	8.000000	1.800481e-02
	8.250000	1.841181e-02
	8.500000	1.871311e-02
	8.750000	1.888265e-02
	9.000000	9.673040e-03
	9.250000	2.376668e-03
	9.500000	5.210987e-04
	9.750000	7.614790e-05
	10.000000	3.222503e-05
	10.250000	1.782880e-05
	10.500000	1.137729e-05
	10.750000	6.185706e-06
	11.000000	5.375768e-06
	11.250000	1.437026e-06
	11.500000	2.137333e-06
	11.750000	2.931576e-06
	12.000000	1.663532e-06
	12.250000	2.133879e-06
	12.500000	2.056273e-08
	12.750000	1.110693e-09
	13.000000	5.096672e-06
	13.250000	1.441003e-12
	13.500000	0.000000e+00
	13.750000	0.000000e+00
	14.000000	0.000000e+00
	14.250000	0.000000e+00
	14.500000	0.000000e+00
	14.750000	6.581242e-06

#################################################################################################################################################

Energy 15 			# in MeV 
Multiplicity PromptGamma 1.196497
Differential_cross_section PromptGamma 63 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.930546e-02
	0.500000	1.994588e-01
	0.750000	5.963613e-01
	1.000000	4.769839e-02
	1.250000	1.447996e-01
	1.500000	1.080993e-01
	1.750000	6.371529e-02
	2.000000	1.436779e-01
	2.250000	1.081999e-01
	2.500000	1.500784e-01
	2.750000	7.850059e-02
	3.000000	7.353039e-02
	3.250000	4.279238e-01
	3.500000	8.412018e-02
	3.750000	9.840657e-01
	4.000000	2.535996e-01
	4.250000	6.500014e-02
	4.500000	6.488120e-02
	4.750000	6.221727e-02
	5.000000	5.163743e-02
	5.250000	6.260759e-02
	5.500000	1.947136e-02
	5.750000	3.448098e-02
	6.000000	4.839157e-02
	6.250000	3.108544e-03
	6.500000	2.035791e-03
	6.750000	1.484730e-03
	7.000000	1.317321e-02
	7.250000	1.257199e-02
	7.500000	1.246948e-02
	7.750000	1.256931e-02
	8.000000	1.273332e-02
	8.250000	1.303388e-02
	8.500000	1.340093e-02
	8.750000	1.380539e-02
	9.000000	9.099814e-03
	9.250000	1.996908e-03
	9.500000	5.863452e-04
	9.750000	7.369477e-05
	10.000000	3.194044e-05
	10.250000	2.022535e-05
	10.500000	1.411091e-05
	10.750000	8.556093e-06
	11.000000	5.889995e-06
	11.250000	3.622882e-06
	11.500000	3.622361e-06
	11.750000	2.842074e-06
	12.000000	3.606702e-06
	12.250000	5.856651e-07
	12.500000	1.677978e-06
	12.750000	2.239296e-06
	13.000000	1.238005e-06
	13.250000	2.152397e-06
	13.500000	8.756162e-09
	13.750000	6.734852e-11
	14.000000	6.775237e-06
	14.250000	7.259235e-13
	14.500000	0.000000e+00
	14.750000	0.000000e+00
	15.000000	0.000000e+00
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	8.874279e-06

#################################################################################################################################################

Energy 1.548369e+01 			# in MeV 
Multiplicity PromptGamma 0.996229
Differential_cross_section PromptGamma 67 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.173714e-02
	0.500000	1.554438e-01
	0.750000	5.041761e-01
	1.000000	4.027535e-02
	1.250000	1.204403e-01
	1.500000	8.693813e-02
	1.750000	5.304821e-02
	2.000000	1.196574e-01
	2.250000	1.442933e-01
	2.500000	1.009351e-01
	2.750000	1.153888e-01
	3.000000	7.976398e-02
	3.250000	3.350349e-01
	3.500000	7.032915e-02
	3.750000	8.225672e-01
	4.000000	1.972807e-01
	4.250000	5.152713e-02
	4.500000	5.076480e-02
	4.750000	4.648854e-02
	5.000000	3.452736e-02
	5.250000	4.008765e-02
	5.500000	1.184721e-02
	5.750000	2.330502e-02
	6.000000	3.594756e-02
	6.250000	2.116472e-03
	6.500000	1.687905e-03
	6.750000	1.018518e-02
	7.000000	9.534120e-03
	7.250000	9.337261e-03
	7.500000	9.354924e-03
	7.750000	9.361669e-03
	8.000000	9.513323e-03
	8.250000	9.742572e-03
	8.500000	9.998668e-03
	8.750000	8.231619e-03
	9.000000	1.579502e-03
	9.250000	6.065428e-04
	9.500000	6.352825e-05
	9.750000	2.680944e-05
	10.000000	1.715619e-05
	10.250000	1.258595e-05
	10.500000	8.029719e-06
	10.750000	5.812032e-06
	11.000000	4.764722e-06
	11.250000	4.132432e-06
	11.500000	3.560077e-06
	11.750000	3.044201e-06
	12.000000	2.576436e-06
	12.250000	1.988722e-06
	12.500000	1.340086e-06
	12.750000	1.625481e-06
	13.000000	2.593630e-06
	13.250000	1.439977e-07
	13.500000	1.545582e-06
	13.750000	1.952183e-06
	14.000000	3.669930e-06
	14.250000	5.053585e-09
	14.500000	2.852288e-10
	14.750000	9.580604e-11
	15.000000	9.741306e-06
	15.250000	0.000000e+00
	15.500000	0.000000e+00
	15.750000	0.000000e+00
	16.000000	0.000000e+00
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	1.281737e-05

#################################################################################################################################################

Energy 17 			# in MeV 
Multiplicity PromptGamma 0.889677
Differential_cross_section PromptGamma 71 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	4.241872e-02
	0.500000	1.260674e-01
	0.750000	4.403050e-01
	1.000000	3.453242e-02
	1.250000	1.123953e-01
	1.500000	6.950961e-02
	1.750000	4.414615e-02
	2.000000	1.173656e-01
	2.250000	1.185013e-01
	2.500000	9.284895e-02
	2.750000	2.203469e-01
	3.000000	7.366214e-02
	3.250000	2.698260e-01
	3.500000	7.595290e-02
	3.750000	6.974647e-01
	4.000000	1.593699e-01
	4.250000	4.090776e-02
	4.500000	4.180333e-02
	4.750000	3.738131e-02
	5.000000	3.076505e-02
	5.250000	3.159377e-02
	5.500000	1.121364e-02
	5.750000	1.858195e-02
	6.000000	2.919302e-02
	6.250000	1.886057e-03
	6.500000	1.514973e-03
	6.750000	7.987516e-03
	7.000000	7.393946e-03
	7.250000	7.174819e-03
	7.500000	7.155270e-03
	7.750000	7.097799e-03
	8.000000	7.148822e-03
	8.250000	7.292010e-03
	8.500000	7.465491e-03
	8.750000	7.298984e-03
	9.000000	1.304019e-03
	9.250000	6.226181e-04
	9.500000	5.831450e-05
	9.750000	2.429382e-05
	10.000000	1.534603e-05
	10.250000	1.136800e-05
	10.500000	7.437627e-06
	10.750000	5.376012e-06
	11.000000	4.443292e-06
	11.250000	3.910712e-06
	11.500000	3.454367e-06
	11.750000	3.066658e-06
	12.000000	2.739927e-06
	12.250000	2.450852e-06
	12.500000	2.202716e-06
	12.750000	1.988520e-06
	13.000000	1.800200e-06
	13.250000	1.449174e-06
	13.500000	1.010911e-06
	13.750000	1.399167e-06
	14.000000	2.640566e-06
	14.250000	7.210922e-08
	14.500000	1.940582e-06
	14.750000	2.256425e-06
	15.000000	4.885225e-06
	15.250000	3.114334e-09
	15.500000	1.853533e-10
	15.750000	6.464005e-11
	16.000000	1.500664e-05
	16.250000	0.000000e+00
	16.500000	0.000000e+00
	16.750000	0.000000e+00
	17.000000	0.000000e+00
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	1.999034e-05

#################################################################################################################################################

Energy 18 			# in MeV 
Multiplicity PromptGamma 0.869499
Differential_cross_section PromptGamma 75 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	5.266119e-02
	0.500000	1.075592e-01
	0.750000	4.106871e-01
	1.000000	3.480439e-02
	1.250000	1.283694e-01
	1.500000	5.900666e-02
	1.750000	3.769448e-02
	2.000000	1.363166e-01
	2.250000	9.723865e-02
	2.500000	9.488936e-02
	2.750000	3.703244e-01
	3.000000	7.990177e-02
	3.250000	2.198379e-01
	3.500000	1.033309e-01
	3.750000	6.000980e-01
	4.000000	1.353288e-01
	4.250000	3.269934e-02
	4.500000	3.562871e-02
	4.750000	3.000082e-02
	5.000000	2.617685e-02
	5.250000	2.569094e-02
	5.500000	1.009636e-02
	5.750000	1.512032e-02
	6.000000	2.434551e-02
	6.250000	1.624954e-03
	6.500000	1.276677e-03
	6.750000	6.421164e-03
	7.000000	5.902291e-03
	7.250000	5.676327e-03
	7.500000	5.623110e-03
	7.750000	5.549908e-03
	8.000000	5.541535e-03
	8.250000	5.620857e-03
	8.500000	5.729843e-03
	8.750000	5.843213e-03
	9.000000	1.115711e-03
	9.250000	5.711289e-04
	9.500000	5.641094e-05
	9.750000	2.436493e-05
	10.000000	1.582521e-05
	10.250000	1.193511e-05
	10.500000	8.338339e-06
	10.750000	6.127418e-06
	11.000000	4.915322e-06
	11.250000	4.158869e-06
	11.500000	3.512551e-06
	11.750000	3.018220e-06
	12.000000	2.679934e-06
	12.250000	2.405887e-06
	12.500000	2.188760e-06
	12.750000	2.022291e-06
	13.000000	1.894560e-06
	13.250000	1.789677e-06
	13.500000	1.706421e-06
	13.750000	1.647053e-06
	14.000000	1.621018e-06
	14.250000	1.385027e-06
	14.500000	2.486564e-06
	14.750000	1.206727e-06
	15.000000	2.263270e-06
	15.250000	4.505405e-08
	15.500000	2.756802e-06
	15.750000	3.070115e-06
	16.000000	7.241813e-06
	16.250000	2.176262e-09
	16.500000	1.352003e-10
	16.750000	5.121643e-11
	17.000000	2.455884e-05
	17.250000	0.000000e+00
	17.500000	0.000000e+00
	17.750000	0.000000e+00
	18.000000	0.000000e+00
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	3.258987e-05

#################################################################################################################################################

Energy 19 			# in MeV 
Multiplicity PromptGamma 0.918281
Differential_cross_section PromptGamma 78 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.250000	6.881141e-02
	0.500000	1.015250e-01
	0.750000	4.075078e-01
	1.000000	4.547017e-02
	1.250000	1.710605e-01
	1.500000	5.629111e-02
	1.750000	3.613289e-02
	2.000000	1.683555e-01
	2.250000	8.360251e-02
	2.500000	1.075543e-01
	2.750000	5.291130e-01
	3.000000	9.316403e-02
	3.250000	1.835500e-01
	3.500000	1.449529e-01
	3.750000	5.257409e-01
	4.000000	1.235296e-01
	4.250000	2.665042e-02
	4.500000	3.360429e-02
	4.750000	2.408235e-02
	5.000000	2.444020e-02
	5.250000	2.293230e-02
	5.500000	9.394785e-03
	5.750000	1.304952e-02
	6.000000	2.081520e-02
	6.250000	1.568501e-03
	6.500000	1.161761e-03
	6.750000	5.310403e-03
	7.000000	4.896943e-03
	7.250000	4.628758e-03
	7.500000	4.556948e-03
	7.750000	4.484370e-03
	8.000000	4.439282e-03
	8.250000	4.473622e-03
	8.500000	4.534444e-03
	8.750000	4.599264e-03
	9.000000	9.907262e-04
	9.250000	4.656687e-04
	9.500000	5.415019e-05
	9.750000	2.368392e-05
	10.000000	1.598745e-05
	10.250000	1.249242e-05
	10.500000	9.474002e-06
	10.750000	7.407729e-06
	11.000000	6.099038e-06
	11.250000	5.163048e-06
	11.500000	4.335334e-06
	11.750000	3.606665e-06
	12.000000	3.027654e-06
	12.250000	2.584336e-06
	12.500000	2.239954e-06
	12.750000	2.008423e-06
	13.000000	1.869641e-06
	13.250000	1.771715e-06
	13.500000	1.704789e-06
	13.750000	1.666583e-06
	14.000000	1.666737e-06
	14.250000	1.694940e-06
	14.500000	1.746633e-06
	14.750000	1.821903e-06
	15.000000	1.922632e-06
	15.250000	2.888008e-06
	15.500000	2.177261e-06
	15.750000	1.634008e-06
	16.000000	3.258243e-06
	16.250000	3.138527e-08
	16.500000	4.227219e-06
	16.750000	4.623255e-06
	17.000000	1.158662e-05
	17.250000	1.910164e-09
	17.500000	1.220730e-10
	17.750000	4.690182e-11
	18.000000	4.158045e-05
	18.250000	0.000000e+00
	18.500000	0.000000e+00
	18.750000	0.000000e+00
	19.000000	0.000000e+00
	19.250000	0.000000e+00
	19.500000	4.938939e-05

#################################################################################################################################################

Energy 20 			# in MeV 
Multiplicity PromptGamma 0.976850
Differential_cross_section PromptGamma 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.205521e-01
	1.000000	2.965839e-01
	1.500000	7.888103e-02
	2.000000	1.320656e-01
	2.500000	9.267841e-02
	3.000000	3.814155e-01
	3.500000	3.827119e-01
	4.000000	7.050549e-02
	4.500000	2.859257e-02
	5.000000	2.178585e-02
	5.500000	1.769885e-02
	6.000000	1.109052e-02
	6.500000	1.319466e-03
	7.000000	4.191608e-03
	7.500000	3.830948e-03
	8.000000	3.736885e-03
	8.500000	3.795219e-03
	9.000000	9.387813e-04
	9.500000	5.303222e-05
	10.000000	1.547373e-05
	10.500000	9.937978e-06
	11.000000	7.067293e-06
	11.500000	5.398146e-06
	12.000000	3.914300e-06
	12.500000	2.786911e-06
	13.000000	2.093998e-06
	13.500000	1.775920e-06
	14.000000	1.680000e-06
	14.500000	1.763733e-06
	15.000000	1.958249e-06
	15.500000	2.269583e-06
	16.000000	7.274902e-07
	16.500000	3.155851e-06
	17.000000	3.828236e-06
	17.500000	7.289739e-06
	18.000000	9.810514e-06
	18.500000	1.137830e-10
	19.000000	3.265209e-05
	19.500000	0.000000e+00
	20.000000	0.000000e+00
	20.500000	2.768565e-05

#################################################################################################################################################

Energy 22 			# in MeV 
Multiplicity PromptGamma 1.183766
Differential_cross_section PromptGamma 45 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.511166e-01
	1.000000	3.591863e-01
	1.500000	1.113638e-01
	2.000000	1.980367e-01
	2.500000	1.303148e-01
	3.000000	5.037343e-01
	3.500000	3.782673e-01
	4.000000	7.309319e-02
	4.500000	3.350658e-02
	5.000000	3.426482e-02
	5.500000	2.247419e-02
	6.000000	1.677913e-02
	6.500000	5.839489e-03
	7.000000	5.241539e-03
	7.500000	3.196440e-03
	8.000000	2.927583e-03
	8.500000	2.900377e-03
	9.000000	9.764714e-04
	9.500000	5.708192e-05
	10.000000	1.347002e-05
	10.500000	9.320830e-06
	11.000000	7.174341e-06
	11.500000	5.895652e-06
	12.000000	4.615876e-06
	12.500000	3.492029e-06
	13.000000	2.693790e-06
	13.500000	2.213482e-06
	14.000000	1.971713e-06
	14.500000	1.941045e-06
	15.000000	2.065027e-06
	15.500000	2.346339e-06
	16.000000	2.787733e-06
	16.500000	3.429749e-06
	17.000000	4.330614e-06
	17.500000	5.575446e-06
	18.000000	3.355882e-06
	18.500000	7.159292e-06
	19.000000	1.065090e-05
	19.500000	1.830945e-05
	20.000000	1.881456e-05
	20.500000	4.143042e-11
	21.000000	3.231037e-05
	21.500000	0.000000e+00
	22.000000	0.000000e+00
	22.500000	1.444154e-05

#################################################################################################################################################

Energy 24 			# in MeV 
Multiplicity PromptGamma 1.379158
